,,Year Model ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
make,model,1973 & OLDER ,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,TOTAL
PORSCHE ,TURBO ,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283
SUBARU ,BRAT ,0,0,0,0,0,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371
TOYOTA ,CRESSIDA ,0,0,0,0,0,501,618,919,2326,4938,7414,8545,11900,18874,14491,6083,17540,8554,8120,2882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113705
TRIUMPH ,TR8 ,0,0,0,0,0,20,0,835,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858
BMW ,528,0,0,0,0,0,0,1055,998,1035,2706,3891,4181,4534,7632,5494,10646,0,0,0,0,0,0,0,0,29420,27775,22968,34161,0,0,0,0,0,0,156496
DODGE ,D50 ,0,0,0,0,0,0,1111,2512,1502,2791,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7919
DODGE ,ST REGIS ,0,0,0,0,0,0,1317,1172,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2935
EAGLE/AMC ,SPIRIT ,0,0,0,0,0,0,423,879,758,253,247,0,0,0,0,0,4979,2990,0,2628,6177,2262,3551,0,0,0,0,0,0,0,0,0,0,0,25147
FIAT ,BRAVA ,0,0,0,0,0,0,54,38,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
FIAT ,STRADA ,0,0,0,0,0,0,40,27,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
FORD ,MUSTANG ,0,0,0,0,0,0,9332,6704,6114,9137,17837,15565,26642,53231,48541,75024,93556,65915,56109,48483,75815,96435,130064,105139,86002,150642,114085,187671,146638,128679,140448,133687,110017,0,2137512
HONDA ,PRELUDE ,0,0,0,0,0,0,313,847,1948,3348,3424,8456,16837,24857,22816,35841,39730,19279,21012,29801,16120,12204,11025,8064,14302,14240,10218,9461,11644,0,0,0,0,0,335787
LANCIA ,828 SPIDER ,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
MAZDA ,626,0,0,0,0,0,0,108,472,723,1608,1821,5402,10447,19990,21575,28870,31556,38198,46381,16852,54387,59232,80026,62086,67748,77205,79948,70340,48326,44375,0,0,0,0,867676
MAZDA ,B2000 LONG BED ,0,0,0,0,0,0,102,191,489,670,1399,3508,0,9028,4790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20177
MAZDA ,B2000 SHORT BED ,0,0,0,0,0,0,87,242,1,512,2716,11672,0,22145,14858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52233
MAZDA ,RX7 ,0,0,0,0,0,0,2820,2228,1980,4035,7015,6893,13695,11916,15613,17753,4551,6065,5019,0,6838,2615,421,0,0,0,0,0,0,0,0,0,0,0,109457
NISSAN/DATSUN ,310,0,0,0,0,0,0,301,744,878,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2729
PLYMOUTH ,CHAMP ,0,0,0,0,0,0,112,488,582,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1702
PORSCHE ,930,0,0,0,0,0,0,1068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1068
SAAB ,900,0,0,0,0,0,0,224,451,272,720,2310,5729,10070,12517,15105,14870,15729,10802,12229,12374,8499,13399,21569,18260,21207,11113,0,0,0,0,0,0,0,0,207449
SUBARU ,BRAT DL ,0,0,0,0,0,0,301,169,21,182,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710
SUBARU ,BRAT GL ,0,0,0,0,0,0,211,241,204,433,336,586,816,1193,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4280
SUBARU ,FE ,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
TOYOTA ,RN32L SHORT BED ,0,0,0,0,0,0,2517,2813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5330
TOYOTA ,RN37L SHORT BED ,0,0,0,0,0,0,1321,2966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4287
TOYOTA ,RN42L LONG BED ,0,0,0,0,0,0,4607,6899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11506
TOYOTA ,RN47L LONG BED ,0,0,0,0,0,0,911,3089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000
AUDI ,4000,0,0,0,0,0,0,0,302,428,1081,721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2532
CHEVROLET ,CITATION ,0,0,0,0,0,0,0,6478,7834,4739,4445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23496
CHRYSLER ,CHRYSLER 300 ,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
DODGE ,MIRADA ,0,0,0,0,0,0,0,823,615,522,701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2661
EAGLE/AMC ,EAGLE ,0,0,0,0,0,0,0,1751,2380,3281,4064,4695,4266,2667,2014,978,2359,0,6693,8139,5920,5440,5340,0,0,0,0,0,0,0,0,0,0,0,59987
FORD ,LTD CRWN VICTORIA ,0,0,0,0,0,0,0,1378,3579,6077,17047,32857,52287,41546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154771
LINCOLN ,MARK VI ,0,0,0,0,0,0,0,3193,4457,4688,7933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20271
MERCURY ,GRAND MARQUIS ,0,0,0,0,0,0,0,576,1836,3735,12897,27075,43456,39902,55690,57389,79328,45578,53331,106173,64972,79514,78703,82852,115241,78807,113679,127151,100059,60795,96453,88177,48914,46,1662329
NISSAN/DATSUN ,720,0,0,0,0,0,0,0,193,235,290,384,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230
NISSAN/DATSUN ,720 SHORTBED ,0,0,0,0,0,0,0,2463,2125,3177,4568,7296,11442,10387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41458
NISSAN/DATSUN ,E720 ,0,0,0,0,0,0,0,332,12,58,261,530,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1362
NISSAN/DATSUN ,G720 LONGBED ,0,0,0,0,0,0,0,1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1067
NISSAN/DATSUN ,K720 KINGCAB ,0,0,0,0,0,0,0,2810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2810
PEUGEOT ,505,0,0,0,0,0,0,0,25,29,96,630,1212,2326,2065,1686,855,854,0,341,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10182
SUBARU ,DL/GL ,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
SUBARU ,GLF ,0,0,0,0,0,0,0,55,237,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768
SUBARU ,STD/DL ,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176
SUBARU ,STD/DL/GL 4WD ,0,0,0,0,0,0,0,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773
TOYOTA ,SUPRA ,0,0,0,0,0,0,0,871,1009,3907,4455,6795,8661,11876,19442,11003,11232,4348,2975,677,2139,2669,1883,222,1404,618,0,0,0,0,0,0,0,0,96186
TOYOTA ,TERCEL ,0,0,0,0,0,0,0,2422,4428,7894,14875,16476,19812,21845,28415,33044,44863,35679,60962,56694,61266,66302,60742,41388,31691,1310,0,0,0,0,0,0,0,0,610108
VOLKSWAGEN ,JETTA ,0,0,0,0,0,0,0,164,1001,1655,861,4616,13854,24007,22070,19153,24376,24486,26631,20611,0,0,0,69736,79175,66085,100429,131148,146319,139911,144958,91494,35467,12,1188219
ALFA ROMEO ,ALFA 6 ,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
AUDI ,AUDI ,0,0,0,0,0,0,0,0,74,413,213,553,629,1116,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3850
CHEVROLET ,G10 UNKNOWN ,0,0,0,0,0,0,0,0,14,29,75,190,131,227,416,400,123,31,11,1,2,0,0,15463,16682,13703,0,0,0,0,0,0,0,0,47498
CHEVROLET ,G20 UNKNOWN ,0,0,0,0,0,0,0,0,816,2963,9730,15069,14276,16781,22540,25839,33215,35653,24791,36575,44468,31961,44678,20,101,49,0,0,0,0,0,0,0,0,359525
CHEVROLET ,G30 UNKNOWN ,0,0,0,0,0,0,0,0,50,81,92,194,328,198,369,307,225,95,270,245,346,315,440,87,119,57,0,0,0,0,0,0,0,0,3818
CHRYSLER ,IMPERIAL ,0,0,0,0,0,0,0,0,1075,465,339,0,0,0,0,0,0,8954,7297,5323,5005,0,0,0,0,0,0,0,0,0,0,0,0,0,28458
DODGE ,ARIES ,0,0,0,0,0,0,0,0,2536,2950,4777,7962,12745,18228,24224,37397,19729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130548
DODGE ,B150 ,0,0,0,0,0,0,0,0,1292,2473,3440,3500,3400,4148,5558,3855,7357,6518,1817,1905,1286,5513,0,0,0,0,0,0,0,0,0,0,0,0,52062
DODGE ,B150 SPORTSMAN ,0,0,0,0,0,0,0,0,179,457,2008,2479,2531,2603,2967,1118,1412,912,616,597,323,3128,0,0,0,0,0,0,0,0,0,0,0,0,21330
DODGE ,B250 ,0,0,0,0,0,0,0,0,1747,3113,6140,10016,11593,12121,17184,14554,20491,19763,17099,24118,13134,44538,0,0,0,0,0,0,0,0,0,0,0,0,215611
DODGE ,B250 SPORTSMAN ,0,0,0,0,0,0,0,0,441,1328,1278,2424,3437,3328,4242,1886,2577,2495,1754,2402,666,3935,0,0,0,0,0,0,0,0,0,0,0,0,32193
DODGE ,B350 ,0,0,0,0,0,0,0,0,455,608,735,1131,1547,1865,2097,2376,2996,3066,2478,3413,1481,8084,0,0,0,0,0,0,0,0,0,0,0,0,32332
DODGE ,B350 SPORTSMAN ,0,0,0,0,0,0,0,0,809,1064,1636,2959,4609,4768,4772,5036,7191,7347,6234,6961,2208,15047,0,0,0,0,0,0,0,0,0,0,0,0,70641
DODGE ,D250 ,0,0,0,0,0,0,0,0,1414,0,0,0,0,0,0,2872,6345,7312,10522,6708,4690,0,0,0,0,0,0,0,0,0,0,0,0,0,39863
DODGE ,D250 CLUB CAB ,0,0,0,0,0,0,0,0,122,98,0,0,0,0,0,0,0,953,203,4706,6151,0,0,0,0,0,0,0,0,0,0,0,0,0,12233
DODGE ,D350 ,0,0,0,0,0,0,0,0,810,1270,1228,3132,4845,3095,1737,1978,4242,4224,6410,3518,2734,0,0,0,0,0,0,0,0,0,0,0,0,0,39223
DODGE ,RD250 ,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
DODGE ,W250 ,0,0,0,0,0,0,0,0,679,551,814,2408,3201,4239,3900,3345,6410,10160,13099,8490,7285,0,0,0,0,0,0,0,0,0,0,0,0,0,64581
DODGE ,W250 CLUB CAB ,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,1051,304,4075,6481,0,0,0,0,0,0,0,0,0,0,0,0,0,12025
DODGE ,W350 ,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,620,1666,2377,2712,1865,1417,0,0,0,0,0,0,0,0,0,0,0,0,0,10742
EAGLE/AMC ,CONCORD ,0,0,0,0,0,0,0,0,2411,2359,1489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6259
FERRARI ,308,0,0,0,0,0,0,0,0,208,348,292,227,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1497
FERRARI ,MONDIAL ,0,0,0,0,0,0,0,0,7,80,58,57,80,141,121,154,129,81,46,43,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1017
FORD ,ESCORT ,0,0,0,0,0,0,0,0,2286,3937,5112,8436,15608,34208,53618,74304,95912,65825,176103,92405,268142,207535,271958,97783,268359,290378,252971,85716,78960,76112,20326,0,0,0,2545994
GMC ,C5D042 ,0,0,0,0,0,0,0,0,1,13,7,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
GMC ,G1500 UNKNOWN ,0,0,0,0,0,0,0,0,8,2,19,20,16,29,41,69,37,27,6,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,288
GMC ,G2500 UNKNOWN ,0,0,0,0,0,0,0,0,194,1147,3855,5195,4202,5112,6547,8453,9654,11850,8556,12281,13202,11226,17782,0,0,0,0,0,0,0,0,0,0,0,119256
GMC ,G3500 UNKNOWN ,0,0,0,0,0,0,0,0,40,29,89,91,109,113,205,237,281,290,318,172,202,238,181,61,0,0,0,0,0,0,0,0,0,0,2656
ISUZU ,L14 LONG BED ,0,0,0,0,0,0,0,0,548,883,665,2131,1656,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7963
ISUZU ,L14 STD BED ,0,0,0,0,0,0,0,0,472,647,577,1551,1691,7141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12079
ISUZU ,R14 STD BED ,0,0,0,0,0,0,0,0,484,220,312,203,173,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2204
IVECO/MAGIRUS ,Z-100 ,0,0,0,0,0,0,0,0,139,39,38,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221
JEEP ,SCRAMBLER ,0,0,0,0,0,0,0,0,2495,2621,1715,1326,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8811
JEEP ,SCRAMBLER CJ8 ,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
LANCIA ,ZAGATO ,0,0,0,0,0,0,0,0,157,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299
LINCOLN ,TOWN CAR ,0,0,0,0,0,0,0,0,2912,4281,8491,21477,36814,47625,35033,105621,81109,94704,85898,85391,92385,97341,94610,81886,97125,77316,84954,85673,67182,35990,76586,54662,35092,3,1590161
MERCEDES-BENZ ,380,0,0,0,0,0,0,0,0,7916,8145,10358,9721,15208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51348
MERCURY ,LYNX ,0,0,0,0,0,0,0,0,774,1111,1270,1646,3228,5988,4974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18991
NISSAN/DATSUN ,720 KINGCAB ,0,0,0,0,0,0,0,0,3511,7558,5733,8948,11346,6237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43333
NISSAN/DATSUN ,720 LONGBED ,0,0,0,0,0,0,0,0,651,634,351,2070,1533,1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6542
NISSAN/DATSUN ,MAXIMA ,0,0,0,0,0,0,0,0,1404,4022,5250,10931,19260,21475,73512,30033,61615,76247,67572,64212,68970,53226,132280,138473,118757,91906,82249,167219,97700,82922,65379,117770,54071,1,1706456
PLYMOUTH ,ARROW CUSTOM ,0,0,0,0,0,0,0,0,216,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452
PLYMOUTH ,ARROW ROYAL ,0,0,0,0,0,0,0,0,144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145
PLYMOUTH ,ARROW SPORT ,0,0,0,0,0,0,0,0,117,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189
PLYMOUTH ,PB150 VOYAGER ,0,0,0,0,0,0,0,0,43,55,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212
PLYMOUTH ,PB250 VOYAGER ,0,0,0,0,0,0,0,0,69,192,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474
PLYMOUTH ,PB350 VOYAGER ,0,0,0,0,0,0,0,0,222,234,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749
PLYMOUTH ,RELIANT ,0,0,0,0,0,0,0,0,3556,4087,6322,10265,14808,22018,25116,41397,20100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147669
PONTIAC ,T1000 ,0,0,0,0,0,0,0,0,743,777,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2153
RENAULT ,18I ,0,0,0,0,0,0,0,0,52,16,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126
ROLLS ROYCE ,CARMAQUE ,0,0,0,0,0,0,0,0,7,8,2,6,8,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
ROLLS ROYCE ,CORNICHE ,0,0,0,0,0,0,0,0,104,120,3,81,159,205,204,189,186,92,87,14,31,23,41,0,0,0,0,92,58,28,0,0,0,0,1717
ROLLS ROYCE ,SILVER SPIRIT ,0,0,0,0,0,0,0,0,211,319,1,175,149,119,101,98,79,19,25,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1305
ROLLS ROYCE ,SILVER SPUR ,0,0,0,0,0,0,0,0,130,226,4,316,375,379,355,413,419,195,317,34,67,101,36,142,111,35,66,0,0,0,0,0,0,0,3721
SUZUKI ,LJ80 ,0,0,0,0,0,0,0,0,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
SUZUKI ,LJ80V ,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
SUZUKI ,LJ81 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TOYOTA ,FJ40 LAND CRUISER ,0,0,0,0,0,0,0,0,314,425,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870
TOYOTA ,FJ60 LAND CRUISER ,0,0,0,0,0,0,0,0,211,798,1565,2597,2983,1331,2877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12362
TOYOTA ,LN40 LONG BED ,0,0,0,0,0,0,0,0,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017
TOYOTA ,RN34L SHORT BED ,0,0,0,0,0,0,0,0,2877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2877
TOYOTA ,RN38L SHORT BED ,0,0,0,0,0,0,0,0,2908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2908
TOYOTA ,RN44L LONG BED ,0,0,0,0,0,0,0,0,6253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6253
TOYOTA ,RN48L LONG BED ,0,0,0,0,0,0,0,0,3902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3902
TOYOTA ,STARLET ,0,0,0,0,0,0,0,0,1569,1538,450,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3647
VOLKSWAGEN ,RABBIT CUSTOM ,0,0,0,0,0,0,0,0,4221,2204,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6859
VOLKSWAGEN ,RABBIT DELUXE ,0,0,0,0,0,0,0,0,2723,955,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3766
VOLKSWAGEN ,RABBIT SPORT ,0,0,0,0,0,0,0,0,185,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216
VOLKSWAGEN ,VANAGON CMPMOBL ,0,0,0,0,0,0,0,0,866,1878,1249,2877,2445,1197,3309,641,1090,1538,945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18035
VOLKSWAGEN ,VANAGON KOMBI ,0,0,0,0,0,0,0,0,1,0,0,4,721,891,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1621
VOLKSWAGEN ,VANAGON TRNSPRT ,0,0,0,0,0,0,0,0,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,731
ALFA ROMEO ,GTV6 2.5 ,0,0,0,0,0,0,0,0,0,184,159,268,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,913
AUDI ,5000 S ,0,0,0,0,0,0,0,0,0,444,650,3973,4804,10440,6395,2632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29338
AUDI ,QUATTRO SPORT ,0,0,0,0,0,0,0,0,0,8,223,32,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318
BUICK ,CENTURY ,0,0,0,0,0,0,0,0,0,3268,6007,17019,30003,55701,55848,47284,83969,81536,78333,91546,97807,109213,94350,80989,49667,119985,140686,137459,121388,137562,144604,54001,38435,0,1876660
BUICK ,REGAL ,0,0,0,0,0,0,0,0,0,13448,21046,29682,23182,28462,29980,54342,43621,34829,92971,77537,69043,68132,78954,101684,19954,65422,68881,59267,50412,37816,34571,18402,0,0,1121638
CADILLAC ,CIMARRON ,0,0,0,0,0,0,0,0,0,1064,1564,2733,2823,5938,5353,2780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22255
CHEVROLET ,C5D042 ,0,0,0,0,0,0,0,0,0,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
CHEVROLET ,C6D042 ,0,0,0,0,0,0,0,0,0,15,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
CHEVROLET ,CAVALIER ,0,0,0,0,0,0,0,0,0,2766,7803,28625,30259,47406,60790,79047,120389,119542,158948,139588,159216,195260,119603,217197,265382,231790,202115,229238,199188,243678,206344,209264,91998,0,3365436
CHEVROLET ,CELEBRITY ,0,0,0,0,0,0,0,0,0,3637,10009,30961,47473,80692,94810,92022,90232,18179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468015
CHEVROLET ,S10 ,0,0,0,0,0,0,0,0,0,24298,30499,43975,56170,48492,66161,73386,77388,24349,125110,74160,74771,84432,81840,70821,66172,100037,72315,84095,47657,54294,63888,10745,0,0,1455055
DODGE ,400,0,0,0,0,0,0,0,0,0,1647,1682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3329
DODGE ,B250 STEP VAN ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DODGE ,D-250 ,0,0,0,0,0,0,0,0,0,1021,1344,4215,4739,4806,3998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20123
DODGE ,RAMPAGE ,0,0,0,0,0,0,0,0,0,1288,904,1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3522
DODGE ,W-350 ,0,0,0,0,0,0,0,0,0,773,1009,1914,2764,323,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7080
FORD ,EXP ,0,0,0,0,0,0,0,0,0,782,277,300,528,2101,2763,3359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10110
GMC ,G2500 UNKNOWN # ,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
GMC ,S1500 ,0,0,0,0,0,0,0,0,0,6015,6524,10176,13132,10695,15278,15080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76900
HONDA ,WAGOVAN ,0,0,0,0,0,0,0,0,0,199,124,224,0,878,1179,1975,2367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6946
HYUNDAI ,EXCEL ,0,0,0,0,0,0,0,0,0,1,0,0,0,4892,11594,24971,18527,17986,19320,12499,16470,28327,0,0,0,0,0,0,0,0,0,0,0,0,154587
IVECO/MAGIRUS ,*UNKNOWN* ,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
IVECO/MAGIRUS ,Z-110 ,0,0,0,0,0,0,0,0,0,56,97,30,150,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512
JEEP ,JEEP CJ7 ,0,0,0,0,0,0,0,0,0,7215,12883,15273,16617,11744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63732
MAZDA ,B2200 LONG BED ,0,0,0,0,0,0,0,0,0,547,313,313,0,0,2501,1365,767,7,469,204,149,0,0,0,0,0,0,0,0,0,0,0,0,0,6635
MAZDA ,B2200 SHORT BED ,0,0,0,0,0,0,0,0,0,2,51,154,0,0,8958,17085,19768,11764,13165,8617,7870,0,0,0,0,0,0,0,0,0,0,0,0,0,87434
MERCURY ,LN7 ,0,0,0,0,0,0,0,0,0,284,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341
NISSAN/DATSUN ,SENTRA ,0,0,0,0,0,0,0,0,0,3213,10447,11127,18039,16675,83705,62947,83736,64147,81489,104287,112324,164038,66448,107146,107298,75533,71997,60883,98406,107681,64084,122115,87494,2,1785261
NISSAN/DATSUN ,STANZA ,0,0,0,0,0,0,0,0,0,1311,2027,2891,5415,10852,35543,14604,11445,41678,40820,38141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204727
