"STATION","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS"
"US1NYOG0071","2025-01-05",,,"0.20","2.9","4.2",,,,
"US1NYOG0071","2025-01-06",,,"0.15","3.4","5.6",,,,
"US1NYOG0071","2025-01-07",,,"0.09","3.5","4.0",,,,
"US1NYOG0071","2025-01-08",,,"0.07","2.7","5.5",,,,
"US1NYOG0071","2025-01-09",,,"0.10","3.5","7.2",,,,
"US1NYOG0071","2025-01-10",,,"0.03","1.0","4.5",,,,
"US1NYOG0071","2025-01-11",,,"0.03","0.5","4.5",,,,
"US1NYOG0071","2025-01-12",,,"0.02","0.2","3.8",,,,
"US1NYOG0071","2025-01-13",,,"0.00","0.0","2.5",,,,
"US1NYMR0055","2025-01-01",,,"0.07",,,,,,
"US1NYMR0055","2025-01-02",,,"0.00","0.1","0.1",,,,
"US1NYMR0055","2025-01-03",,,"0.00","0.0","0.0",,,,
"US1NYMR0055","2025-01-04",,,"0.00","0.5",,,,,
"US1NYMR0055","2025-01-05",,,"0.00","0.0",,,,,
"US1NYMR0055","2025-01-06",,,"0.00","0.0","0.0",,,,
"US1NYMR0055","2025-01-07",,,"0.02","2.2","1.5",,,,
"US1NYMR0055","2025-01-08",,,"0.07","3.0",,,,,
"US1NYMR0055","2025-01-09",,,"0.01","1.9",,,,,
"US1NYMR0055","2025-01-10",,,"0.00","0.0",,,,,
"US1NYMR0055","2025-01-11",,,"0.06","0.8",,,,,
"US1NYMR0055","2025-01-12",,,"0.00","0.0",,,,,
"US1NYMR0055","2025-01-13",,,"0.00","0.0",,,,,
"US1NYOG0080","2025-01-01",,,"0.50",,,,,,
"US1NYOG0080","2025-01-03",,,"0.01",,,,,,
"US1NYOG0080","2025-01-05","    2","0.45",,,,,,,
"US1NYOG0080","2025-01-06",,,"0.03",,,,,,
"US1NYOG0080","2025-01-07",,,"0.09",,,,,,
"US1NYOG0080","2025-01-12",,,"0.03",,,,,,
"US1NYMR0050","2025-01-01",,,"0.12",,,,,,
"US1NYMR0050","2025-01-02",,,"0.09",,,,,,
"US1NYMR0050","2025-01-03",,,"0.00","0.0",,,,,
"US1NYMR0050","2025-01-04",,,"0.03","0.0",,,,,
"US1NYMR0050","2025-01-05",,,"0.03","1.0",,,,,
"US1NYMR0050","2025-01-06",,,"0.03","0.3",,,,,
"US1NYMR0050","2025-01-07",,,"0.05","1.3",,,,,
"US1NYMR0050","2025-01-08",,,"0.01","0.0",,,,,
"US1NYMR0050","2025-01-09",,,"0.01","0.0",,,,,
"US1NYMR0050","2025-01-10",,,"0.00","0.0",,,,,
"US1NYMR0050","2025-01-11",,,"0.04","0.5",,,,,
"US1NYMR0050","2025-01-12",,,"0.01","0.0",,,,,
"USC00300910","2025-01-01",,,"0.14",,,,,,
"USC00300910","2025-01-02",,,"0.09",,,,,,
"USC00300910","2025-01-06",,,"0.01","0.0","0.0",,,,
"USC00300910","2025-01-07",,,"0.05","1.2","1.0",,,,
"USC00300910","2025-01-08",,,"0.05","1.3","2.0",,,,
"USC00300910","2025-01-09",,,"0.01","0.4","2.0",,,,
"US1NYDT0037","2025-01-01",,,"0.55",,,,,,
"US1NYDT0037","2025-01-02",,,"0.00",,,,,,
"US1NYDT0037","2025-01-03",,,"0.00","0.0",,,,,
"US1NYDT0035","2025-01-01",,,"0.60","0.0",,,,,
"US1NYDT0035","2025-01-02",,,"0.07","0.0",,,,,
"US1NYDT0035","2025-01-03",,,"0.02","0.2",,,,,
"US1NYDT0035","2025-01-04",,,"0.00","0.0",,,,,
"US1NYDT0035","2025-01-05",,,"0.00","0.0",,,,,
"US1NYDT0035","2025-01-06",,,"0.00","0.0",,,,,
"US1NYDT0035","2025-01-07",,,"0.03","0.8",,,,,
"US1NYDT0035","2025-01-08",,,"0.00","0.0","0.0",,,,
"US1NYDT0035","2025-01-09",,,"0.00","0.0",,,,,
"US1NYDT0035","2025-01-10",,,"0.00","0.0",,,,,
"US1NYDT0035","2025-01-11",,,"0.00","0.0",,,,,
"US1NYDT0035","2025-01-12",,,"0.03","0.3",,,,,
"US1NYDT0035","2025-01-13",,,"0.00","0.0",,,,,
"USC00306465","2025-01-01",,,"0.03","0.0","0.0",,,,
"USC00306465","2025-01-02",,,"0.10",,,,,,
"USC00306465","2025-01-03",,,"0.00","0.0","0.0",,,,
"USC00306465","2025-01-04",,,"0.03","1.5","1.0",,,,
"USC00306465","2025-01-05",,,"0.00","0.0","1.0",,,,
"USC00306465","2025-01-06",,,"0.00","0.0","1.0",,,,
"USC00306465","2025-01-07",,,"0.03","2.0","2.0",,,,
"USC00306465","2025-01-08",,,"0.02","0.2","2.0",,,,
"USC00306465","2025-01-09",,,"0.02","0.0","2.0",,,,
"USC00306465","2025-01-10",,,"0.00","0.0","2.0",,,,
"USC00306465","2025-01-11",,,"0.09","1.1","2.0",,,,
"USC00306465","2025-01-12",,,"0.00","0.0","2.0",,,,
"US1NYDT0034","2025-01-01",,,"0.45","0.0","0.0",,,,
"US1NYDT0034","2025-01-02",,,"0.09","0.0","0.0",,,,
"US1NYDT0034","2025-01-03",,,"0.00","0.0","0.0",,,,
"US1NYDT0034","2025-01-04",,,"0.00","0.0","0.0",,,,
"US1NYDT0034","2025-01-05",,,"0.00","0.0","0.0",,,,
"US1NYDT0034","2025-01-06",,,"0.00","0.0","0.0",,,,
"US1NYDT0034","2025-01-07",,,"0.02","0.8","0.8",,,,
"US1NYDT0034","2025-01-08",,,"0.00","0.0","0.0",,,,
"US1NYDT0034","2025-01-09",,,"0.00","0.0","0.0",,,,
"US1NYDT0034","2025-01-10",,,"0.00","0.0","0.0",,,,
"US1NYDT0034","2025-01-11",,,"0.01","0.1","0.1",,,,
"US1NYDT0034","2025-01-12",,,"0.00","0.0","0.0",,,,
"US1NYDT0034","2025-01-13",,,"0.00","0.0","0.0",,,,
"USC00307425","2025-01-01",,,"0.09","0.0","0.0",,,,
"USC00307425","2025-01-02",,,"0.20","0.5","0.0",,,,
"USC00307425","2025-01-03",,,"0.05","0.4","0.0",,,,
"USC00307425","2025-01-04",,,"0.07","0.5","0.0",,,,
"USC00307425","2025-01-05",,,"0.01","0.1","0.0",,,,
"USC00307425","2025-01-06",,,"0.04","0.3","0.0",,,,
"USC00307425","2025-01-07",,,"0.05","0.6","1.0",,,,
"USC00307425","2025-01-08",,,"0.01","0.1","1.0",,,,
"USC00307425","2025-01-09",,,"0.03","1.0","1.0",,,,
"USC00307425","2025-01-10",,,"0.00","0.0","1.0",,,,
"USC00307425","2025-01-11",,,"0.20","2.4","2.0",,,,
"USC00307425","2025-01-12",,,"0.01","0.1","2.0",,,,
"USC00307425","2025-01-13",,,"0.00","0.0","2.0",,,,
"US1NYDT0032","2025-01-01",,,"0.67",,,,,,
"US1NYDT0032","2025-01-02",,,"0.27",,,,,,
"US1NYDT0032","2025-01-03",,,"0.00","0.0",,,,,
"US1NYDT0032","2025-01-04",,,"0.00","0.0",,,,,
"US1NYDT0032","2025-01-05",,,"0.00",,,,,,
"US1NYDT0032","2025-01-06",,,"0.00","0.0",,,,,
"US1NYDT0032","2025-01-07",,,"0.01",,,,,,
"US1NYDT0032","2025-01-08",,,"0.00","0.0",,,,,
"US1NYDT0032","2025-01-09",,,"0.00","0.0",,,,,
"US1NYDT0032","2025-01-10",,,"0.00","0.0",,,,,
"US1NYDT0032","2025-01-11",,,"0.00","0.0",,,,,
"US1NYDT0032","2025-01-12",,,"0.03","0.5",,,,,
"US1NYDT0032","2025-01-13",,,"0.00","0.0",,,,,
"US1NYCN0002","2025-01-01",,,"0.79",,,,,,
"US1NYCN0002","2025-01-02",,,"0.00",,,,,,
"US1NYCN0002","2025-01-03",,,"0.15","2.0","1.0",,,,
"US1NYCN0002","2025-01-04",,,"0.11","2.5","3.5",,,,
"US1NYCN0002","2025-01-05",,,"0.02","0.5","2.0",,,,
"US1NYCN0002","2025-01-06",,,"0.00","0.0","2.0",,,,
"US1NYCN0002","2025-01-07",,,"0.02","1.0","1.0",,,,
"US1NYCN0002","2025-01-08",,,"0.06","2.5","3.0",,,,
"US1NYCN0002","2025-01-09",,,"0.03","2.5","2.5",,,,
"US1NYCN0002","2025-01-10",,,"0.03","0.5","2.5",,,,
"USC00304808","2025-01-01",,,"0.00","0.0","0.0",,"46","28","28"
"USC00304808","2025-01-02",,,"0.08","6.1","6.0",,"42","24","24"
"USC00304808","2025-01-03",,,"0.03","6.0","9.0",,"24","21","21"
"USC00304808","2025-01-04",,,"0.03","8.1","13.0",,"23","16","16"
"USC00304808","2025-01-05",,,"0.01","6.2","14.0",,"17","15","15"
"USC00304808","2025-01-06",,,"0.00","0.0","11.0",,"18","15","18"
"USC00304808","2025-01-07",,,"0.01","3.0","12.0",,"20","10","15"
"USC00304808","2025-01-08",,,"0.00","3.0","12.0",,"19","15","15"
"USC00304808","2025-01-09",,,"0.00","0.0","10.0",,"15","10","12"
"USC00304808","2025-01-10",,,"0.00","0.0","10.0",,"18","11","15"
"USC00304808","2025-01-11",,,"0.01","3.2","10.0",,"25","15","17"
"USC00304808","2025-01-12",,,"0.00","0.0","9.0",,"27","17","27"
"USC00304808","2025-01-13",,,"0.00","0.0","8.0",,"29","27","29"
"US1NYFK0007","2025-01-01",,,"0.12","0.9","3.0",,,,
"US1NYFK0007","2025-01-02",,,"0.21","2.3","4.0",,,,
"US1NYFK0007","2025-01-03",,,"0.09","1.6","5.0",,,,
"US1NYFK0007","2025-01-04",,,"0.01","0.4","4.0",,,,
"US1NYFK0007","2025-01-05",,,"0.13","3.6","3.6",,,,
"US1NYFK0007","2025-01-06",,,"0.03","0.4","6.0",,,,
"US1NYFK0007","2025-01-07",,,"0.01","0.6","7.0",,,,
"US1NYFK0007","2025-01-08",,,"0.05","2.0","7.0",,,,
"US1NYFK0007","2025-01-09",,,"0.06","2.2","7.0",,,,
"US1NYFK0007","2025-01-10",,,"0.05","2.6","9.0",,,,
"US1NYFK0007","2025-01-11",,,"0.00","0.3","8.0",,,,
"US1NYFK0007","2025-01-12",,,"0.08","1.3","9.0",,,,
"US1NYFK0007","2025-01-13",,,"0.00","0.3","9.0",,,,
"USW00014735","2025-01-01",,,"0.58","0.0","0.0",,"43","36",
"USW00014735","2025-01-02",,,"0.07","1.4","0.0","36","38","30",
"USW00014735","2025-01-03",,,"0.00","0.0","1.2","32","35","25",
"USW00014735","2025-01-04",,,"0.00","0.0","1.2","25","29","21",
"USW00014735","2025-01-05",,,"0.00","0.0","1.2","27","30","19",
"USW00014735","2025-01-06",,,"0.00","0.0","0.0","18","19","12",
"USW00014735","2025-01-07",,,"0.00","0.0","0.0","18","25","14",
"USW00014735","2025-01-08",,,"0.00","0.0","0.0","21","23","17",
"USW00014735","2025-01-09",,,"0.00","0.0","0.0","20","26","18",
"USW00014735","2025-01-10",,,"0.00","0.0","0.0","26","34","22",
"USW00014735","2025-01-11",,,"0.11","1.4","1.0","26","29","22",
"USW00014735","2025-01-12",,,"0.00","0.0","1.0",,"38","19",
"USC00300443","2025-01-01",,,"0.00","0.0","0.0",,"43","27",
"USC00300443","2025-01-02",,,"0.20","0.0","0.0",,"44","29","30"
"USC00300321","2025-01-01",,,"0.28","0.0","0.0",,"48","33","39"
"USC00300321","2025-01-02",,,"0.19","0.0","0.0",,"40","32","32"
"USC00300321","2025-01-03",,,"0.00","0.0","0.0",,"34","26","26"
"USC00300321","2025-01-04",,,"0.09","4.1","4.0",,"31","20","21"
"USC00300321","2025-01-05",,,"0.01","0.7","3.0",,"26","20","22"
"USC00300321","2025-01-06",,,"0.00","0.0","1.0",,"25","15","15"
"USC00300321","2025-01-07",,,"0.08","3.4","3.0",,"24","11","15"
"USC00300321","2025-01-08",,,"0.14","5.9","7.0",,"23","15","15"
"USC00300321","2025-01-09",,,"0.08","3.1","8.0",,"18","14","16"
"USC00300321","2025-01-10",,,"0.21","3.8","10.0",,"20","13","14"
"USC00300321","2025-01-11",,,"0.03","1.3","7.0",,"26","13","19"
"USC00300321","2025-01-12",,,"0.03","0.6","7.0",,"28","19","28"
"USC00300321","2025-01-13",,,"0.00","0.0","4.0",,"36","24","31"
"USC00300684","2025-01-01",,,,"1.2","1.0",,,,
"USC00300684","2025-01-02",,,,"2.6","3.0",,,,
"USC00300684","2025-01-03",,,,"0.2","2.0",,,,
"USC00300684","2025-01-04",,,,"0.0","2.0",,,,
"USC00300684","2025-01-05",,,,"0.0","2.0",,,,
"USC00300684","2025-01-06",,,,"0.1","2.0",,,,
"USC00300684","2025-01-07",,,,"2.6","4.0",,,,
"USC00300684","2025-01-08",,,,"3.0","5.0",,,,
"USC00300684","2025-01-09",,,,"1.4","5.0",,,,
"USC00300684","2025-01-10",,,,"0.0","4.0",,,,
"USC00300684","2025-01-11",,,,"2.3","6.0",,,,
"USC00300684","2025-01-12",,,,"0.0","5.0",,,,
"USW00014733","2025-01-01",,,"0.13","0.0","0.0",,"42","34",
"USW00014733","2025-01-02",,,"0.00","0.2","0.0","33","34","27",
"USW00014733","2025-01-03",,,"0.00","0.0","0.0","28","31","25",
"USW00014733","2025-01-04",,,"0.00","0.0","0.0","25","27","22",
"USW00014733","2025-01-05",,,"0.00","0.0","0.0","24","28","21",
"USW00014733","2025-01-06",,,"0.00","1.0","0.0","22","24","16",
"USW00014733","2025-01-07",,,"0.01","0.9","2.0","20","24","18",
"USW00014733","2025-01-08",,,"0.00","0.0","0.0","19","21","14",
"USW00014733","2025-01-09",,,"0.00","0.0","0.0","18","23","14",
"USW00014733","2025-01-10",,,"0.07","1.0","0.0","20","27","15",
"USW00014733","2025-01-11",,,"0.11","1.4","2.0","25","30","22",
"USW00014733","2025-01-12",,,"0.00","0.1","2.0",,"34","24",
"USW00014732","2025-01-01",,,"0.00","0.0","0.0",,"52","40",
"USW00014732","2025-01-02",,,"0.00","0.0","0.0","41","44","35",
"USW00014732","2025-01-03",,,"0.00","0.0","0.0","36","40","32",
"USW00014732","2025-01-04",,,"0.00","0.0","0.0","33","34","29",
"USW00014732","2025-01-05",,,"0.00","0.0","0.0","30","34","28",
"USW00014732","2025-01-06",,,"0.04","0.5","0.0","30","32","23",
"USW00014732","2025-01-07",,,"0.00","0.0","0.0","26","34","20",
"USW00014732","2025-01-08",,,"0.00","0.0","0.0","28","31","24",
"USW00014732","2025-01-09",,,"0.00","0.0","0.0","27","34","24",
"USW00014732","2025-01-10",,,"0.00","0.0","0.0","32","41","28",
"USW00014732","2025-01-11",,,"0.02",,"0.0","34","36","29",
"USW00014732","2025-01-12",,,"0.00","0.0","0.0",,"43","31",
"US1NYNG0047","2025-01-02","    2","0.18",,,"0.0",,,,
"US1NYNG0047","2025-01-03",,,"0.02","0.0",,,,,
"US1NYNG0047","2025-01-04",,,"0.05","0.3",,,,,
"US1NYNG0047","2025-01-05",,,"0.00","0.0",,,,,
"US1NYNG0047","2025-01-06",,,"0.00","0.0",,,,,
"US1NYNG0047","2025-01-07",,,"0.05","0.2",,,,,
"US1NYNG0047","2025-01-08",,,"0.00","0.0",,,,,
"US1NYNG0047","2025-01-09",,,"0.03","0.3",,,,,
"US1NYNG0047","2025-01-10",,,"0.00","0.0",,,,,
"US1NYNG0047","2025-01-11",,,"0.22","2.3",,,,,
"US1NYNG0047","2025-01-12",,,"0.00","0.0",,,,,
"US1NYNG0047","2025-01-13",,,"0.00","0.0",,,,,
"US1NYOS0015","2025-01-01",,,"0.31","0.0","0.0",,,,
"US1NYOS0015","2025-01-02",,,"0.28","0.0","0.0",,,,
"US1NYOS0015","2025-01-03",,,"0.57","2.7","3.0",,,,
"US1NYOS0015","2025-01-04",,,"0.19","1.6","4.0",,,,
"US1NYOS0015","2025-01-05",,,"0.58","7.2","11.0",,,,
"US1NYOS0015","2025-01-06",,,"0.22","3.0","10.0",,,,
"US1NYOS0015","2025-01-07",,,"0.02","0.5","9.0",,,,
"US1NYOS0015","2025-01-08",,,"0.00","0.1","8.0",,,,
"US1NYOS0015","2025-01-09",,,"0.02","0.7","8.5",,,,
"US1NYOS0015","2025-01-10",,,"0.00","0.0","7.5",,,,
"US1NYOS0015","2025-01-11",,,"0.03","0.4","8.0",,,,
"US1NYOS0015","2025-01-12",,,"0.00","0.1","7.5",,,,
"US1NYOS0015","2025-01-13",,,"0.00","0.0","7.0",,,,
"US1NYTM0038","2025-01-06",,,"0.00","0.0","0.0",,,,
"US1NYWY0016","2025-01-02",,,"0.51","4.7","4.7",,,,
"US1NYWY0016","2025-01-03",,,"0.19","2.0","3.5",,,,
"US1NYWY0016","2025-01-13",,,"0.00","0.0","4.0",,,,
"US1NYOD0004","2025-01-01",,,"0.12",,,,,,
"US1NYOD0004","2025-01-03",,,,"10.0",,,,,
"US1NYOD0004","2025-01-04",,,"4.50",,,,,,
"US1NYOD0002","2025-01-01",,,"0.70","0.3",,,,,
"US1NYOD0002","2025-01-06","    5",,,,"58.0",,,,
"US1NYOD0002","2025-01-07",,,"0.00","0.0",,,,,
"US1NYOD0002","2025-01-08",,,"0.03","1.1",,,,,
"US1NYOD0002","2025-01-09",,,"0.05","2.1",,,,,
"US1NYOD0002","2025-01-10",,,"0.01","0.3",,,,,
"US1NYOD0002","2025-01-11",,,"0.06","1.6",,,,,
"US1NYOD0002","2025-01-12",,,"0.00","0.0",,,,,
"US1NYOD0002","2025-01-13",,,"0.01","0.0",,,,,
"US1NYNG0055","2025-01-01",,,"0.13",,,,,,
"US1NYNG0055","2025-01-02",,,"0.15",,,,,,
"US1NYNG0055","2025-01-03",,,,"0.0",,,,,
"US1NYNG0055","2025-01-04",,,,"0.5",,,,,
"US1NYNG0055","2025-01-05",,,"0.00",,,,,,
"US1NYNG0055","2025-01-06",,,"0.00","0.0",,,,,
"US1NYNG0055","2025-01-07",,,,"0.3",,,,,
"US1NYNG0055","2025-01-08",,,"0.00","0.0",,,,,
"US1NYNG0055","2025-01-09",,,,"0.0",,,,,
"US1NYNG0055","2025-01-10",,,"0.00","0.0",,,,,
"US1NYNG0055","2025-01-11",,,,"2.5",,,,,
"US1NYNG0055","2025-01-12",,,,"0.2",,,,,
"US1NYNG0055","2025-01-13",,,"0.00","0.0",,,,,
"USC00301309","2025-01-01",,,"0.93","0.0","0.0",,"53","38","38"
"USC00301309","2025-01-02",,,"0.01","0.0","0.0",,"50","36","36"
"USC00301309","2025-01-03",,,"0.00","0.0","0.0",,"41","31","32"
"USC00301309","2025-01-04",,,"0.00","0.0","0.0",,"37","28","28"
"USC00301309","2025-01-05",,,"0.00","0.0","0.0",,"33","27","27"
"USC00301309","2025-01-06",,,"0.00","0.0","0.0",,"32","27","28"
"USC00301309","2025-01-07",,,"0.04","0.5","0.0",,"30","17","21"
"USC00301309","2025-01-08",,,"0.00","0.0","0.0",,"31","21","22"
"USC00301309","2025-01-09",,,"0.00","0.0","0.0",,"29","22","23"
"USC00301309","2025-01-10",,,"0.00","0.0","0.0",,"33","23","27"
"USC00301309","2025-01-11",,,"0.02","0.2","0.0",,"39","27","28"
"USC00301309","2025-01-12",,,"0.00","0.0","0.0",,"33","27","27"
"USC00301309","2025-01-13",,,"0.00",,,,,,"28"
"USC00301787","2025-01-01",,,"0.15",,,,"44","27","37"
"USC00301787","2025-01-08",,,"0.00","0.0","1.0",,"22","15","16"
"USC00301787","2025-01-09",,,"0.00",,"0.0",,"22","13","13"
"USC00301787","2025-01-10",,,"0.00",,"0.0",,"21","11","11"
"US1NYNG0058","2025-01-01",,,"0.08",,,,,,
"US1NYNG0058","2025-01-02",,,"0.18",,,,,,
"US1NYNG0058","2025-01-03",,,"0.00",,,,,,
"US1NYNG0058","2025-01-04",,,"0.00",,,,,,
"US1NYNG0058","2025-01-05",,,"0.02",,,,,,
"US1NYNG0058","2025-01-06",,,"0.00",,,,,,
"US1NYNG0058","2025-01-07",,,"0.05",,,,,,
"US1NYNG0058","2025-01-08",,,"0.00","0.0",,,,,
"US1NYNG0058","2025-01-09",,,"0.00","0.0",,,,,
"US1NYNG0058","2025-01-10",,,"0.00","0.0",,,,,
"US1NYNG0058","2025-01-11",,,"0.20",,,,,,
"US1NYNG0058","2025-01-12",,,"0.00",,,,,,
"US1NYNG0058","2025-01-13",,,"0.00","0.0",,,,,
"US1NYTM0023","2025-01-01",,,"0.20","0.0",,,,,
"US1NYTM0023","2025-01-02",,,"0.24","0.4",,,,,
"US1NYTM0023","2025-01-03",,,"0.02","0.0",,,,,
"US1NYTM0023","2025-01-04",,,"0.05","0.9",,,,,
"US1NYTM0023","2025-01-05",,,"0.00","0.0",,,,,
"US1NYTM0023","2025-01-06",,,"0.00","0.0",,,,,
"US1NYTM0023","2025-01-07",,,"0.05","2.3",,,,,
"US1NYTM0023","2025-01-08",,,"0.15","2.2",,,,,
"US1NYTM0023","2025-01-09",,,"0.09","1.5",,,,,
"US1NYTM0023","2025-01-10",,,"0.00","0.0",,,,,
"US1NYTM0023","2025-01-11",,,"0.11","1.7",,,,,
"US1NYTM0023","2025-01-12",,,"0.06","1.0",,,,,
"US1NYTM0023","2025-01-13",,,"0.00","0.0",,,,,
"US1NYTM0027","2025-01-01",,,"0.20","0.0","0.0",,,,
"US1NYTM0027","2025-01-02",,,"0.20","1.0","1.0",,,,
"US1NYTM0027","2025-01-03",,,"0.00","0.0","0.5",,,,
"US1NYTM0027","2025-01-04",,,"0.04","0.4","1.0",,,,
"US1NYTM0027","2025-01-07",,,"0.05","1.0","3.0",,,,
"US1NYOS0001","2025-01-01",,,"0.52","0.0",,,,,
"US1NYOS0001","2025-01-02",,,,"0.0",,,,,
"US1NYOS0001","2025-01-03",,,,"1.5",,,,,
"US1NYOS0001","2025-01-04",,,,"1.0",,,,,
"US1NYOS0001","2025-01-05",,,,"1.5",,,,,
"US1NYOS0001","2025-01-06",,,"0.00","0.0",,,,,
"US1NYOS0001","2025-01-07",,,,"3.5",,,,,
"US1NYOS0001","2025-01-08",,,,"0.0",,,,,
"US1NYOS0001","2025-01-09",,,,"2.8",,,,,
"US1NYOS0001","2025-01-10",,,,"1.0",,,,,
"US1NYOS0001","2025-01-11",,,,"0.0",,,,,
"US1NYOS0001","2025-01-12",,,,"0.0",,,,,
"US1NYWY0007","2025-01-09","   10","0.92",,,"6.0",,,,
"US1NYCN0023","2025-01-01",,,"0.81","0.0","0.0",,,,
"US1NYCN0023","2025-01-02",,,"0.10","0.4","0.4",,,,
"US1NYCN0023","2025-01-03",,,"0.00","0.0","0.0",,,,
"US1NYCN0023","2025-01-04",,,"0.07","3.3","3.3",,,,
"US1NYCN0023","2025-01-05",,,"0.00","0.0","1.3",,,,
"US1NYCN0023","2025-01-10",,,"0.01","0.0","1.9",,,,
"US1NYCN0023","2025-01-11",,,"0.16","2.4","3.9",,,,
"US1NYCN0023","2025-01-12",,,"0.01","0.1","3.8",,,,
"US1NYNS0074","2025-01-01",,,"1.39",,,,,,
"US1NYNS0074","2025-01-02",,,"0.00","0.0",,,,,
"US1NYNS0074","2025-01-03",,,"0.00","0.0",,,,,
"US1NYNS0074","2025-01-04",,,"0.00","0.0",,,,,
"US1NYNS0074","2025-01-05",,,"0.00","0.0",,,,,
"US1NYNS0074","2025-01-06",,,"0.00","0.0",,,,,
"US1NYNS0074","2025-01-07",,,"0.06","0.0",,,,,
"US1NYNS0074","2025-01-08",,,"0.00","0.0",,,,,
"US1NYNS0074","2025-01-09",,,"0.00","0.0",,,,,
"US1NYNS0074","2025-01-10",,,"0.00","0.0",,,,,
"US1NYCM0010","2025-01-01",,,"0.21",,,,,,
"US1NYCM0010","2025-01-02",,,"0.22","0.8",,,,,
"US1NYCM0010","2025-01-07",,,"0.02","0.9",,,,,
"US1NYCM0010","2025-01-08",,,"0.04","0.7",,,,,
"US1NYCM0010","2025-01-11",,,"0.11","2.2",,,,,
"USC00300668","2025-01-08",,,,,"10.0",,,,
"USW00014757","2025-01-01",,,"0.02",,,,"49","38",
"USW00014757","2025-01-02",,,"0.00",,,,"42","32",
"USW00014757","2025-01-03",,,"0.00",,,,"35","27",
"USW00014757","2025-01-04",,,"0.00",,,,"33","27",
"USW00014757","2025-01-05",,,"0.00",,,,"34","22",
"USW00014757","2025-01-06",,,"0.00",,,,"27","16",
"USW00014757","2025-01-07",,,"0.00",,,,"34","15",
"USW00014757","2025-01-08",,,"0.00",,,,"29","20",
"USW00014757","2025-01-09",,,"0.00",,,,"35","20",
"USW00014757","2025-01-10",,,"0.00",,,,"41","16",
"USW00014757","2025-01-11",,,"0.02",,,,"32","26",
"USW00014757","2025-01-12",,,"0.00",,,,"42","17",
"US1NYCM0017","2025-01-02",,,"0.20",,,,,,
"US1NYCM0017","2025-01-08",,,"0.02",,,,,,
"US1NYCM0017","2025-01-11",,,"0.06",,,,,,
"USC00300785","2025-01-01",,,"0.56","1.4","1.0",,"43","30","30"
"USC00300785","2025-01-02",,,"0.14","1.2","3.0",,"33","22","23"
"USC00300785","2025-01-03",,,"0.83","12.5","15.0",,"33","20","20"
"USC00300785","2025-01-04",,,"0.54","13.5","21.0",,"22","8","9"
"USC00300785","2025-01-05",,,"1.14","24.2","40.0",,"19","9","15"
"USC00300785","2025-01-06",,,"0.18","5.2","33.0",,"19","0","0"
"USC00300785","2025-01-07",,,"0.00","0.0",,,"7","0","6"
"USC00300785","2025-01-08",,,"0.00","0.5","25.0",,"19","6","9"
"USC00300785","2025-01-09",,,"0.00","0.6","21.0",,"13","7","7"
"USC00300785","2025-01-10",,,"0.00","0.0","19.0",,"18","6","7"
"USC00300785","2025-01-11",,,"0.06","1.0","19.0",,"28","7","13"
"USC00300785","2025-01-12",,,"0.02","0.4","18.0",,"22","13","20"
"USC00300785","2025-01-13",,,"0.00","0.0","17.0",,"31","20","22"
"USC00301752","2025-01-01",,,"0.70","1.0","1.0",,"37","29","30"
"USC00301752","2025-01-02",,,"0.11","2.0","3.0",,"31","25","25"
"USC00301752","2025-01-03",,,"0.00","0.0","3.0",,"27","16","16"
"USC00301752","2025-01-04",,,"0.24","1.0","4.0",,"30","16","28"
"USC00301752","2025-01-05",,,"0.00","0.0","4.0",,"28","18","18"
"USC00301752","2025-01-06",,,"0.00","0.0","4.0",,"22","11","11"
"USC00301752","2025-01-07",,,"0.01","2.0","4.0",,"19","11","17"
"USC00301752","2025-01-08",,,"0.00","1.0","4.0",,"17","13","13"
"USC00301752","2025-01-09",,,"0.02","3.0","5.0",,"21","12","20"
"USC00301752","2025-01-10",,,"0.00","0.0","4.0",,"25","15","19"
"US1NYCM0013","2025-01-01",,,"0.05",,,,,,
"US1NYCM0013","2025-01-02",,,"0.18","0.8",,,,,
"US1NYCM0013","2025-01-03",,,"0.03","0.2",,,,,
"US1NYCM0013","2025-01-04",,,"0.00","0.0",,,,,
"US1NYCM0013","2025-01-05",,,"0.00","0.0",,,,,
"US1NYCM0013","2025-01-06",,,"0.00","0.0",,,,,
"US1NYCM0013","2025-01-07",,,"0.02","0.3",,,,,
"US1NYCM0013","2025-01-08",,,"0.00","0.0",,,,,
"US1NYCM0013","2025-01-09",,,"0.00","0.0",,,,,
"US1NYCM0013","2025-01-10",,,"0.00","0.0",,,,,
"US1NYCM0013","2025-01-11",,,"0.03","0.6",,,,,
"US1NYCM0013","2025-01-12",,,"0.00","0.0",,,,,
"US1NYCM0013","2025-01-13",,,"0.00","0.0",,,,,
"USW00094789","2025-01-01",,,"0.00","0.0","0.0",,"53","41",
"USW00094789","2025-01-02",,,"0.00","0.0","0.0","42","46","35",
"USW00094789","2025-01-03",,,"0.00","0.0","0.0","37","41","33",
"USW00094789","2025-01-04",,,"0.00","0.0","0.0","34","37","30",
"USW00094789","2025-01-05",,,"0.00","0.0","0.0","32","37","29",
"USW00094789","2025-01-06",,,"0.06","0.5","0.0","31","33","24",
"USW00094789","2025-01-07",,,"0.00","0.0","0.0","27","36","20",
