RegionID,SizeRank,RegionName,RegionType,StateName,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31
102001,0,United States,Country,,167907.0,171337.0,174658.0,175853.0,176132.0,175862.0,176147.0,178065.0,179600.0,180743.0,180621.0,181919.0,183931.0,187870.0,191006.0,193886.0,194404.0,194475.0,194489.0,194467.0,195508.0,195482.0,195950.0,196040.0,196767.0,198459.0,200181.0,200757.0,201473.0,200633.0,200786.0,201658.0,203321.0,204543.0,205273.0,206790.0,209146.0,211465.0,212850.0,212623.0,211898.0,212156.0,212112.0,213620.0,214991.0,216173.0,215616.0,215444.0,216994.0,219755.0,221339.0,221198.0,220746.0,221649.0,223659.0,225727.0,226384.0,226797.0,227353.0,228622.0,230495.0,231768.0,233264.0,233009.0,233449.0,233747.0,235276.0,236438.0,237248.0,238653.0,240977.0,243385.0,245406.0,245690.0,245615.0,244204.0,243680.0,243433.0,244445.0,245530.0,246405.0,247878.0,249227.0,251464.0,253096.0,254975.0,255428.0,255890.0,255752.0,256937.0,258933.0,261023.0,262779.0,263698.0,266244.0,269144.0,270927.0,268374.0,265856.0,267992.0,274604.0,282452.0,288165.0,292687.0,293764.0,293861.0,295573.0,300714.0,307769.0,313517.0,317966.0,320332.0,322024.0,324251.0,327219.0,331528.0,333989.0,336182.0
394913,1,"New York, NY",Msa,NY,353026.0,357075.0,361422.0,362303.0,361650.0,369584.0,370195.0,372948.0,362307.0,359967.0,355675.0,355730.0,350912.0,354177.0,357958.0,363870.0,368515.0,376617.0,378582.0,375334.0,366321.0,368161.0,369646.0,370017.0,364269.0,364032.0,365892.0,369375.0,372753.0,379418.0,378857.0,377743.0,373165.0,376599.0,376957.0,377369.0,375665.0,377266.0,380580.0,380413.0,380214.0,384625.0,384140.0,384365.0,379625.0,380825.0,381796.0,382011.0,382142.0,381420.0,383740.0,385363.0,388250.0,392293.0,393466.0,394693.0,391376.0,391080.0,391829.0,393788.0,398435.0,401558.0,405324.0,409035.0,408637.0,412787.0,406847.0,406955.0,401990.0,404453.0,404709.0,406345.0,408435.0,410832.0,411201.0,412110.0,412712.0,418571.0,418002.0,419863.0,414906.0,416616.0,416266.0,416024.0,416803.0,417645.0,419873.0,419917.0,417122.0,415899.0,417772.0,423240.0,427010.0,429695.0,431482.0,433665.0,437332.0,438280.0,438396.0,433775.0,434533.0,439205.0,452636.0,465880.0,474408.0,476101.0,477744.0,481595.0,489740.0,497247.0,505044.0,508985.0,514071.0,517749.0,521858.0,521721.0,522228.0,524747.0
753899,2,"Los Angeles-Long Beach-Anaheim, CA",Msa,CA,371643.0,375085.0,377669.0,377444.0,383009.0,386440.0,392489.0,396525.0,406125.0,411557.0,416438.0,422371.0,435309.0,450616.0,461503.0,462139.0,466028.0,466257.0,470542.0,473819.0,481354.0,486128.0,492122.0,495060.0,496617.0,499046.0,499852.0,504432.0,508989.0,511714.0,513076.0,512523.0,513359.0,516194.0,521477.0,525950.0,528013.0,526227.0,527863.0,527552.0,531454.0,530019.0,531873.0,534751.0,542582.0,549259.0,551592.0,551887.0,553688.0,559274.0,563803.0,564081.0,565227.0,566104.0,571437.0,574407.0,577156.0,580672.0,582088.0,588243.0,591916.0,595858.0,597337.0,600465.0,605401.0,610599.0,612113.0,615404.0,617860.0,619167.0,625471.0,630544.0,635852.0,636574.0,639394.0,642571.0,644986.0,644371.0,647211.0,648206.0,645816.0,642616.0,640753.0,643681.0,646090.0,643224.0,643153.0,649127.0,653489.0,658035.0,657068.0,661247.0,666540.0,673774.0,677821.0,682066.0,676750.0,669854.0,665817.0,678301.0,699689.0,719631.0,732220.0,737841.0,738904.0,739678.0,747624.0,760550.0,776489.0,794295.0,807224.0,815347.0,817889.0,821934.0,826411.0,831849.0,842817.0,855909.0
394463,3,"Chicago, IL",Msa,IL,170355.0,176694.0,182272.0,184912.0,184924.0,183775.0,179561.0,180618.0,178496.0,179397.0,176346.0,176199.0,178285.0,184710.0,193217.0,198217.0,200944.0,200081.0,198901.0,198211.0,197985.0,197908.0,195863.0,195873.0,195656.0,201888.0,207553.0,209278.0,209872.0,208194.0,207163.0,205615.0,204281.0,203311.0,203514.0,207670.0,211306.0,216520.0,216148.0,214444.0,210786.0,210577.0,210823.0,212738.0,212828.0,211471.0,209785.0,211068.0,215968.0,221837.0,222012.0,218279.0,213827.0,212882.0,214006.0,216781.0,219307.0,221806.0,224687.0,228647.0,231612.0,232065.0,230449.0,227757.0,224000.0,222749.0,222443.0,225959.0,228792.0,231377.0,235161.0,237603.0,238930.0,236090.0,232772.0,229926.0,226718.0,227386.0,228670.0,232953.0,234073.0,236388.0,239522.0,241912.0,241917.0,239772.0,236708.0,234707.0,233184.0,234158.0,237072.0,240621.0,243190.0,243155.0,244887.0,247975.0,251939.0,249022.0,242824.0,240748.0,246452.0,256053.0,265175.0,268662.0,270811.0,268581.0,270053.0,271345.0,272771.0,276216.0,277359.0,278278.0,277237.0,279851.0,284601.0,289144.0,291145.0,292376.0
394514,4,"Dallas-Fort Worth, TX",Msa,TX,157378.0,159563.0,160630.0,160692.0,160044.0,161177.0,162073.0,163804.0,164180.0,165998.0,166425.0,168122.0,170857.0,174581.0,177382.0,179247.0,179806.0,179832.0,178913.0,179559.0,180131.0,179722.0,180711.0,182295.0,184725.0,186518.0,189334.0,191815.0,193541.0,191905.0,191480.0,192195.0,196012.0,197781.0,199629.0,201151.0,205765.0,210485.0,215005.0,215916.0,214738.0,210875.0,209818.0,209964.0,212764.0,213229.0,215963.0,218949.0,223438.0,228839.0,233685.0,234878.0,234078.0,231582.0,233870.0,234903.0,237576.0,239279.0,242886.0,245969.0,249789.0,253733.0,256692.0,256121.0,254155.0,251544.0,252235.0,251922.0,254949.0,255875.0,257429.0,259048.0,261588.0,265307.0,268744.0,271070.0,269228.0,264940.0,262457.0,261536.0,262748.0,262153.0,262718.0,263628.0,266287.0,269512.0,272428.0,274755.0,274405.0,272793.0,273226.0,273228.0,274969.0,275820.0,277485.0,277899.0,279536.0,278528.0,280293.0,284628.0,291770.0,296898.0,299385.0,301062.0,301726.0,301967.0,305411.0,311120.0,319238.0,328963.0,338791.0,346979.0,350026.0,351412.0,353341.0,355187.0,359720.0,364231.0
394974,5,"Philadelphia, PA",Msa,PA,204920.0,208761.0,213593.0,216004.0,216077.0,214815.0,214859.0,216932.0,218945.0,219487.0,215892.0,215841.0,214401.0,217897.0,221199.0,224016.0,225904.0,224720.0,223467.0,222421.0,222926.0,222205.0,219741.0,219714.0,218436.0,220845.0,222510.0,223119.0,224657.0,223244.0,223871.0,224435.0,224944.0,223890.0,220105.0,220886.0,220413.0,224281.0,225236.0,225037.0,221928.0,221827.0,223193.0,225152.0,222607.0,220039.0,221216.0,223451.0,224405.0,227819.0,230920.0,231786.0,229112.0,227211.0,228524.0,229754.0,232074.0,231418.0,230498.0,229866.0,232675.0,236657.0,239893.0,238036.0,235608.0,231966.0,231687.0,231741.0,233713.0,233746.0,235310.0,237085.0,239605.0,241844.0,239245.0,237032.0,236480.0,238707.0,239729.0,239577.0,239604.0,241381.0,241726.0,245141.0,247448.0,250206.0,249808.0,250466.0,250886.0,249877.0,249226.0,249302.0,251549.0,254223.0,258045.0,261566.0,268590.0,268826.0,265477.0,261271.0,263519.0,271657.0,277345.0,279383.0,280397.0,280687.0,281963.0,281218.0,282738.0,284714.0,287562.0,289679.0,293825.0,296439.0,297680.0,297298.0,296237.0,297232.0
394692,6,"Houston, TX",Msa,TX,158691.0,162862.0,164591.0,163552.0,161739.0,160442.0,161589.0,165455.0,168429.0,169325.0,168681.0,169546.0,173810.0,178849.0,182105.0,181965.0,181146.0,181189.0,180332.0,181453.0,182800.0,184929.0,186566.0,185117.0,184552.0,184827.0,189271.0,191300.0,197147.0,198556.0,199560.0,197698.0,201913.0,204997.0,206935.0,205691.0,204744.0,208114.0,212177.0,215483.0,215377.0,212489.0,210170.0,206761.0,209267.0,209847.0,212270.0,211307.0,212633.0,215442.0,219051.0,222320.0,222520.0,221122.0,218817.0,219116.0,220989.0,221377.0,221776.0,223048.0,225223.0,227157.0,228538.0,228260.0,226663.0,225731.0,227135.0,227629.0,226581.0,225869.0,227405.0,229166.0,232661.0,235745.0,238402.0,238676.0,237140.0,234544.0,233143.0,232425.0,235015.0,235521.0,236542.0,237307.0,239178.0,241775.0,244803.0,246115.0,246698.0,244980.0,244037.0,244065.0,246057.0,247312.0,249834.0,249690.0,250760.0,247889.0,250004.0,254341.0,259728.0,262409.0,263803.0,265777.0,268057.0,268843.0,272650.0,279227.0,285136.0,290919.0,296191.0,300733.0,302265.0,301275.0,303083.0,305981.0,310250.0,314358.0
395209,7,"Washington, DC",Msa,DC,334401.0,343222.0,348122.0,348209.0,347071.0,343932.0,345845.0,348618.0,352671.0,356130.0,355643.0,358663.0,358352.0,365463.0,369840.0,370918.0,369991.0,366784.0,368919.0,369190.0,373061.0,375864.0,377078.0,375687.0,372438.0,376823.0,378371.0,379252.0,376969.0,373371.0,374072.0,373085.0,379878.0,380768.0,382423.0,383098.0,384777.0,386992.0,382967.0,376418.0,371306.0,372863.0,376340.0,379654.0,378562.0,377863.0,378618.0,377467.0,381251.0,381056.0,383747.0,377101.0,376066.0,374372.0,379728.0,379613.0,384332.0,387187.0,390403.0,388550.0,390555.0,391965.0,394061.0,390154.0,389133.0,386964.0,387399.0,388187.0,392505.0,396278.0,399558.0,402601.0,405815.0,405784.0,403779.0,400980.0,401122.0,401185.0,402102.0,403301.0,405640.0,407322.0,409742.0,412584.0,414535.0,413905.0,410644.0,408910.0,409600.0,409173.0,412906.0,417388.0,421745.0,421550.0,424681.0,432180.0,437769.0,432050.0,425176.0,428819.0,438199.0,449579.0,453660.0,456622.0,453030.0,449807.0,445850.0,452328.0,461735.0,474793.0,481140.0,482933.0,481940.0,481473.0,482362.0,483068.0,482751.0,476734.0
394856,8,"Miami-Fort Lauderdale, FL",Msa,FL,154357.0,155908.0,159067.0,159549.0,160916.0,161900.0,162032.0,163252.0,164173.0,170021.0,173741.0,180079.0,181978.0,188032.0,192651.0,195628.0,200233.0,201712.0,200769.0,200632.0,201898.0,206066.0,206285.0,211859.0,211563.0,218412.0,221138.0,225800.0,224876.0,223361.0,223387.0,225467.0,227938.0,231350.0,234869.0,240268.0,239269.0,241054.0,240627.0,241388.0,239882.0,238600.0,236439.0,234693.0,237103.0,241370.0,246103.0,247008.0,247256.0,247815.0,249573.0,248429.0,247736.0,248878.0,251147.0,253710.0,253856.0,255430.0,257968.0,261777.0,264732.0,264869.0,266396.0,264519.0,266699.0,265524.0,264845.0,264897.0,264780.0,267920.0,269912.0,275096.0,278161.0,278935.0,277536.0,275672.0,274688.0,274730.0,277570.0,280239.0,280928.0,280082.0,281733.0,286476.0,288826.0,288125.0,285137.0,286404.0,288036.0,289851.0,293218.0,298338.0,300719.0,301554.0,302290.0,305928.0,310688.0,311185.0,311066.0,310743.0,315934.0,322486.0,327802.0,329763.0,329948.0,333478.0,339832.0,346026.0,349711.0,351671.0,353470.0,354657.0,355698.0,358051.0,362429.0,366654.0,373076.0,383312.0
394347,9,"Atlanta, GA",Msa,GA,150453.0,156632.0,160215.0,160920.0,159378.0,158838.0,157438.0,158908.0,161401.0,162942.0,168759.0,174656.0,180990.0,184557.0,186834.0,188929.0,187488.0,185498.0,183605.0,183386.0,185828.0,187768.0,189988.0,191612.0,192525.0,195839.0,197178.0,197170.0,194902.0,193599.0,193007.0,193551.0,194341.0,195650.0,198763.0,200602.0,202628.0,204762.0,206025.0,206293.0,202702.0,201627.0,200264.0,202794.0,205727.0,208009.0,209084.0,209401.0,211355.0,212079.0,211283.0,209266.0,206716.0,206360.0,206953.0,210442.0,213724.0,215432.0,217101.0,219135.0,220275.0,219132.0,218016.0,217297.0,217704.0,218377.0,221147.0,223904.0,227202.0,229206.0,232286.0,234452.0,236300.0,236524.0,236744.0,235861.0,235662.0,238421.0,242951.0,246029.0,245102.0,245393.0,246104.0,247943.0,247927.0,249435.0,250466.0,252696.0,254024.0,256688.0,259064.0,262278.0,263649.0,263810.0,266060.0,268297.0,272068.0,267568.0,264809.0,264949.0,273401.0,281365.0,287720.0,290467.0,289759.0,290188.0,291831.0,298120.0,304326.0,311358.0,318083.0,323760.0,327394.0,330361.0,335474.0,342813.0,348150.0,350521.0
394404,10,"Boston, MA",Msa,MA,322662.0,328460.0,334808.0,336924.0,335334.0,329264.0,329334.0,334345.0,338067.0,336599.0,334626.0,333539.0,335951.0,339552.0,344276.0,344710.0,345887.0,347852.0,353418.0,355186.0,358499.0,362032.0,362743.0,363797.0,356994.0,359707.0,360869.0,362068.0,362452.0,360121.0,361058.0,360766.0,366416.0,371051.0,374880.0,373595.0,371167.0,372817.0,373370.0,373816.0,374879.0,374479.0,374876.0,376520.0,379703.0,382710.0,379627.0,381902.0,383145.0,389564.0,392663.0,393301.0,392365.0,394318.0,393995.0,398687.0,399209.0,404500.0,406842.0,414768.0,415942.0,418060.0,413728.0,412741.0,410117.0,413479.0,419324.0,425322.0,427849.0,427481.0,433623.0,440364.0,449994.0,450342.0,450312.0,448160.0,448065.0,445327.0,445569.0,445207.0,443093.0,444488.0,449363.0,455596.0,455754.0,459147.0,461177.0,462136.0,459493.0,460303.0,462629.0,462432.0,466243.0,470231.0,480119.0,487482.0,497129.0,495041.0,489808.0,487143.0,495839.0,512555.0,520981.0,521835.0,519491.0,518939.0,527870.0,536723.0,548639.0,558376.0,568602.0,573508.0,574301.0,569857.0,569222.0,570984.0,575294.0,575897.0
395057,11,"San Francisco, CA",Msa,CA,385759.0,402206.0,413434.0,419081.0,417847.0,419747.0,425660.0,442310.0,456460.0,464272.0,467296.0,480655.0,504270.0,532139.0,553185.0,556064.0,552696.0,544752.0,548819.0,554841.0,560445.0,567033.0,576572.0,591018.0,596851.0,602263.0,602781.0,599652.0,606565.0,607160.0,612050.0,608566.0,612077.0,616012.0,626421.0,640392.0,646694.0,653345.0,650058.0,642131.0,635659.0,631093.0,634502.0,645709.0,658898.0,673349.0,678991.0,674513.0,674438.0,680724.0,699672.0,700840.0,691664.0,676406.0,679405.0,687653.0,698598.0,696676.0,704939.0,718115.0,739747.0,745712.0,745033.0,733777.0,731466.0,731354.0,746094.0,760736.0,770451.0,765987.0,771840.0,790999.0,813879.0,824914.0,830101.0,825303.0,814960.0,801400.0,805912.0,806168.0,805975.0,791588.0,798086.0,799369.0,812709.0,815254.0,821912.0,810280.0,801084.0,792904.0,805231.0,810714.0,820609.0,820539.0,819338.0,818480.0,815347.0,812902.0,815517.0,834223.0,865315.0,892250.0,898799.0,898458.0,893979.0,899238.0,909998.0,930758.0,967918.0,1005884.0,1024740.0,1026794.0,1012145.0,1008267.0,1005437.0,1005126.0,995197.0,983489.0
394532,12,"Detroit, MI",Msa,MI,99399.0,104000.0,109160.0,112990.0,116576.0,116987.0,118070.0,118554.0,121050.0,121492.0,121867.0,123007.0,124309.0,127413.0,130817.0,134876.0,139019.0,140563.0,141047.0,140885.0,141935.0,142268.0,143090.0,144062.0,145249.0,147787.0,150118.0,150245.0,150386.0,149632.0,149165.0,148992.0,148699.0,149218.0,148153.0,150417.0,150887.0,156135.0,158561.0,159372.0,158987.0,157686.0,156473.0,154007.0,154220.0,155005.0,155606.0,157060.0,159036.0,163917.0,167358.0,168480.0,167498.0,165076.0,165577.0,166507.0,168813.0,167246.0,167005.0,167349.0,172253.0,175513.0,178683.0,177240.0,176451.0,172764.0,173535.0,173507.0,176460.0,174597.0,175764.0,177244.0,179066.0,181471.0,182701.0,184021.0,182826.0,179937.0,178964.0,179309.0,179962.0,179553.0,180819.0,184184.0,186284.0,189177.0,189329.0,191499.0,189171.0,190741.0,190669.0,192280.0,190544.0,190788.0,191298.0,196471.0,202531.0,201339.0,199698.0,201051.0,206236.0,211463.0,212338.0,216170.0,216704.0,215521.0,213964.0,215384.0,220413.0,227639.0,230559.0,232568.0,231113.0,231751.0,230695.0,232435.0,236221.0,232908.0
395025,13,"Riverside, CA",Msa,CA,195376.0,198127.0,198862.0,200154.0,198951.0,201388.0,203023.0,209131.0,214621.0,219875.0,222412.0,225626.0,230582.0,237775.0,243374.0,247015.0,252384.0,256811.0,259410.0,259380.0,261766.0,264699.0,269306.0,270510.0,271254.0,274405.0,277066.0,278298.0,279588.0,279352.0,279831.0,282891.0,286222.0,286261.0,288130.0,289256.0,294152.0,294284.0,296769.0,299133.0,301504.0,303312.0,302800.0,302579.0,303870.0,305826.0,307931.0,310585.0,313666.0,316812.0,316210.0,317935.0,320489.0,325273.0,325035.0,324451.0,325497.0,327431.0,330552.0,331611.0,335314.0,336365.0,339112.0,341078.0,345611.0,347057.0,347131.0,346074.0,347254.0,351229.0,357454.0,359827.0,361861.0,361936.0,364017.0,365920.0,367531.0,370619.0,370776.0,372837.0,371452.0,370845.0,369414.0,370451.0,373009.0,372933.0,372316.0,372215.0,374877.0,378282.0,381031.0,383698.0,384795.0,387630.0,390178.0,393546.0,392062.0,392350.0,394625.0,402092.0,410094.0,419412.0,426813.0,431271.0,434223.0,438660.0,444331.0,452652.0,461425.0,471489.0,480371.0,488015.0,494248.0,497745.0,502353.0,506540.0,515100.0,523517.0
394976,14,"Phoenix, AZ",Msa,AZ,140152.0,146695.0,151087.0,154342.0,156691.0,160122.0,164496.0,166847.0,170562.0,172890.0,175413.0,178745.0,180610.0,184544.0,187311.0,191533.0,193144.0,195984.0,197871.0,199308.0,200738.0,201783.0,203117.0,203518.0,202601.0,202835.0,204057.0,205158.0,207370.0,207211.0,208597.0,207202.0,210090.0,211618.0,214278.0,213865.0,213277.0,215069.0,217434.0,219337.0,219675.0,221488.0,223526.0,225191.0,227060.0,228420.0,230448.0,230420.0,231649.0,232668.0,234493.0,234676.0,235699.0,238919.0,241942.0,243403.0,243415.0,243700.0,245033.0,245557.0,246387.0,246504.0,248187.0,250032.0,251669.0,252257.0,253767.0,254799.0,256261.0,257411.0,260494.0,262824.0,263701.0,265088.0,266933.0,270767.0,271577.0,272960.0,273363.0,274929.0,276457.0,277927.0,278058.0,277889.0,278680.0,281347.0,282865.0,284628.0,285811.0,288600.0,291771.0,293549.0,295788.0,297570.0,300482.0,303130.0,303858.0,301742.0,301647.0,305389.0,313976.0,321568.0,328486.0,332452.0,334364.0,338650.0,346042.0,356597.0,366784.0,378370.0,388262.0,397031.0,403990.0,411538.0,417907.0,423134.0,427160.0,433559.0
395078,15,"Seattle, WA",Msa,WA,273916.0,281391.0,287398.0,288974.0,288994.0,289774.0,291067.0,294806.0,293653.0,290544.0,288790.0,292004.0,298866.0,306327.0,311889.0,317836.0,320575.0,323370.0,324751.0,324453.0,323951.0,322019.0,321288.0,320855.0,322643.0,324062.0,329546.0,330619.0,333211.0,332217.0,333409.0,335051.0,336181.0,340281.0,340169.0,345045.0,346956.0,351634.0,355730.0,355182.0,358919.0,355889.0,359677.0,358138.0,359927.0,362992.0,364280.0,368158.0,368964.0,376277.0,381816.0,387404.0,389930.0,391648.0,394031.0,397551.0,402311.0,403939.0,405529.0,407240.0,416581.0,424285.0,433137.0,434151.0,434694.0,436249.0,440233.0,445506.0,451158.0,453186.0,459556.0,464374.0,478656.0,482756.0,483389.0,475237.0,469610.0,465522.0,463808.0,466041.0,467573.0,469171.0,475079.0,484709.0,490527.0,496094.0,495221.0,493613.0,489363.0,486031.0,489648.0,492815.0,502274.0,507280.0,515942.0,520155.0,522185.0,514473.0,513830.0,520825.0,536452.0,550338.0,558245.0,562850.0,558769.0,562751.0,567924.0,585245.0,600121.0,622169.0,634935.0,644400.0,645342.0,642110.0,643688.0,644759.0,648806.0,641229.0
394865,16,"Minneapolis-St Paul, MN",Msa,MN,165905.0,169892.0,173136.0,175206.0,177126.0,178601.0,178872.0,178829.0,178106.0,177995.0,176633.0,180301.0,182298.0,188209.0,193326.0,197314.0,199839.0,199856.0,200869.0,201979.0,203337.0,205209.0,206602.0,208509.0,208062.0,208928.0,211852.0,210735.0,210837.0,208008.0,208717.0,208427.0,209793.0,210163.0,212319.0,216874.0,221474.0,223560.0,223795.0,221233.0,219334.0,219146.0,218802.0,221360.0,222140.0,224832.0,226025.0,228063.0,230173.0,231507.0,233115.0,231952.0,231134.0,230200.0,231816.0,232841.0,233121.0,233340.0,233771.0,237768.0,241309.0,243247.0,245188.0,243393.0,244291.0,243938.0,244844.0,244860.0,246341.0,248876.0,253083.0,256511.0,259139.0,259855.0,258038.0,257027.0,255165.0,257308.0,260675.0,265118.0,266992.0,268459.0,270000.0,274848.0,277287.0,279054.0,277405.0,276493.0,276015.0,276560.0,278761.0,280808.0,282271.0,282646.0,284647.0,289620.0,295675.0,296574.0,295354.0,295706.0,300387.0,304866.0,308502.0,309846.0,310198.0,310809.0,313930.0,319990.0,326311.0,331403.0,334687.0,336577.0,338688.0,341144.0,342127.0,342191.0,340912.0,342375.0
395056,17,"San Diego, CA",Msa,CA,345293.0,349360.0,351051.0,351221.0,351805.0,352803.0,357178.0,364077.0,372728.0,379562.0,382330.0,386104.0,394591.0,407658.0,416131.0,421068.0,419823.0,424772.0,424642.0,429784.0,429736.0,435446.0,434581.0,436853.0,437997.0,442915.0,447245.0,449689.0,453060.0,454721.0,452766.0,449439.0,446819.0,451539.0,456445.0,461026.0,460351.0,464347.0,470754.0,476722.0,477161.0,472502.0,469122.0,476605.0,482818.0,489801.0,483935.0,482504.0,485105.0,492824.0,498290.0,499425.0,501805.0,505294.0,511165.0,512679.0,513603.0,513913.0,515441.0,521849.0,523049.0,529747.0,535860.0,541279.0,543777.0,542402.0,541575.0,545906.0,551011.0,555815.0,556652.0,559404.0,567399.0,573148.0,580008.0,582713.0,588335.0,590991.0,588042.0,587493.0,581655.0,583887.0,580910.0,582962.0,580260.0,576826.0,583125.0,584784.0,591952.0,587088.0,588981.0,593713.0,596972.0,603602.0,607114.0,611923.0,607015.0,598306.0,598538.0,609721.0,625444.0,645088.0,653108.0,660340.0,659388.0,661470.0,670904.0,687063.0,705968.0,720174.0,735980.0,743096.0,741372.0,741158.0,744803.0,755531.0,761240.0,769183.0
395121,18,"St. Louis, MO",Msa,MO,139923.0,142799.0,143696.0,143831.0,144042.0,145028.0,145332.0,145751.0,146053.0,147817.0,148109.0,150255.0,150183.0,150526.0,151783.0,152414.0,153831.0,153576.0,153918.0,154206.0,155089.0,156466.0,155861.0,154832.0,152530.0,154499.0,156653.0,156924.0,156400.0,154992.0,155540.0,156203.0,156925.0,156424.0,157192.0,158692.0,159081.0,160016.0,159866.0,160156.0,159735.0,159705.0,159947.0,159355.0,159741.0,160585.0,161027.0,162670.0,163239.0,167132.0,169060.0,168508.0,166429.0,165568.0,167427.0,168495.0,169095.0,169754.0,171136.0,172100.0,172323.0,173227.0,173213.0,174052.0,172635.0,174590.0,173421.0,175971.0,175140.0,175734.0,176314.0,177689.0,180653.0,181510.0,180974.0,179762.0,178796.0,179190.0,178888.0,178132.0,179010.0,181285.0,183863.0,185080.0,185336.0,186828.0,189108.0,189764.0,191170.0,189513.0,190855.0,190945.0,193171.0,194630.0,192765.0,193432.0,195184.0,200081.0,200318.0,201857.0,206420.0,211783.0,214277.0,213269.0,212870.0,212618.0,211915.0,212350.0,213049.0,215382.0,217401.0,220543.0,221927.0,224774.0,224023.0,225714.0,224512.0,226648.0
395148,19,"Tampa, FL",Msa,FL,121388.0,122877.0,124579.0,126785.0,128945.0,130475.0,129164.0,130169.0,131510.0,134615.0,135553.0,139638.0,140023.0,144405.0,146172.0,151542.0,153766.0,155186.0,155024.0,154816.0,156123.0,156157.0,156257.0,156548.0,157078.0,160228.0,160964.0,162952.0,163538.0,164710.0,166805.0,166121.0,166881.0,165703.0,167611.0,169590.0,171238.0,172814.0,173427.0,175115.0,175226.0,177119.0,175822.0,176546.0,176399.0,177788.0,180172.0,181436.0,184147.0,186246.0,188756.0,188763.0,189405.0,188795.0,189698.0,191302.0,194034.0,195315.0,196106.0,198255.0,200794.0,203185.0,204175.0,206087.0,206004.0,206735.0,205938.0,209161.0,210469.0,212612.0,212935.0,215077.0,217542.0,218071.0,218708.0,218447.0,218739.0,219665.0,220632.0,223990.0,225426.0,227687.0,229118.0,229519.0,229491.0,227903.0,228341.0,229121.0,230941.0,232095.0,234237.0,235483.0,238360.0,240418.0,242130.0,242359.0,245059.0,246738.0,247883.0,247761.0,251245.0,256740.0,260949.0,263293.0,263324.0,266558.0,271114.0,275908.0,280480.0,284373.0,290924.0,294641.0,299509.0,304765.0,311059.0,317597.0,324026.0,330981.0
394358,20,"Baltimore, MD",Msa,MD,241481.0,249358.0,257298.0,260397.0,254564.0,254592.0,253701.0,257124.0,255974.0,258961.0,255195.0,254503.0,255183.0,262669.0,267730.0,270517.0,269653.0,273670.0,271746.0,277335.0,279387.0,278687.0,272945.0,270825.0,273829.0,280938.0,285754.0,282738.0,278988.0,273739.0,274815.0,276390.0,280535.0,282357.0,286144.0,285168.0,284035.0,281668.0,281524.0,286221.0,281010.0,279298.0,269817.0,271265.0,275859.0,275562.0,278046.0,274760.0,278333.0,282908.0,288408.0,291270.0,288277.0,284708.0,283086.0,282802.0,282390.0,279314.0,277986.0,275837.0,278164.0,282504.0,285733.0,286035.0,282843.0,281406.0,280733.0,283404.0,285664.0,285107.0,281745.0,282743.0,285579.0,290160.0,289250.0,288882.0,289022.0,291711.0,293665.0,297240.0,297731.0,294551.0,293631.0,295151.0,298264.0,298592.0,298229.0,301572.0,301877.0,303908.0,305371.0,306478.0,307084.0,303797.0,305553.0,309577.0,315026.0,313412.0,307508.0,302675.0,307207.0,313831.0,319559.0,322816.0,319965.0,320514.0,319784.0,322186.0,319304.0,321000.0,323779.0,327369.0,328960.0,328475.0,333341.0,332499.0,332812.0,331125.0
