STATION,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS
US1NYOS0015,1/9/25,,,0.02,0.7,8.5,,,,
US1NYOS0015,1/10/25,,,0,0,7.5,,,,
US1NYOS0015,1/11/25,,,0.03,0.4,8,,,,
US1NYOS0015,1/12/25,,,0,0.1,7.5,,,,
US1NYOS0015,1/13/25,,,0,0,7,,,,
US1NYTM0038,1/6/25,,,0,0,0,,,,
US1NYWY0016,1/2/25,,,0.51,4.7,4.7,,,,
US1NYWY0016,1/3/25,,,0.19,2,3.5,,,,
US1NYWY0016,1/13/25,,,0,0,4,,,,
US1NYOD0004,1/1/25,,,0.12,,,,,,
US1NYOD0004,1/3/25,,,,10,,,,,
US1NYOD0004,1/4/25,,,4.5,,,,,,
US1NYOD0002,1/1/25,,,0.7,0.3,,,,,
US1NYOD0002,1/6/25,5,,,,58,,,,
US1NYOD0002,1/7/25,,,0,0,,,,,
US1NYOD0002,1/8/25,,,0.03,1.1,,,,,
US1NYOD0002,1/9/25,,,0.05,2.1,,,,,
US1NYOD0002,1/10/25,,,0.01,0.3,,,,,
US1NYOD0002,1/11/25,,,0.06,1.6,,,,,
US1NYOD0002,1/12/25,,,0,0,,,,,
US1NYOD0002,1/13/25,,,0.01,0,,,,,
US1NYNG0055,1/1/25,,,0.13,,,,,,
US1NYNG0055,1/2/25,,,0.15,,,,,,
US1NYNG0055,1/3/25,,,,0,,,,,
US1NYNG0055,1/4/25,,,,0.5,,,,,
US1NYNG0055,1/5/25,,,0,,,,,,
US1NYNG0055,1/6/25,,,0,0,,,,,
US1NYNG0055,1/7/25,,,,0.3,,,,,
US1NYNG0055,1/8/25,,,0,0,,,,,
US1NYNG0055,1/9/25,,,,0,,,,,
US1NYNG0055,1/10/25,,,0,0,,,,,
US1NYNG0055,1/11/25,,,,2.5,,,,,
US1NYNG0055,1/12/25,,,,0.2,,,,,
US1NYNG0055,1/13/25,,,0,0,,,,,
USC00301309,1/1/25,,,0.93,0,0,,53,38,38
USC00301309,1/2/25,,,0.01,0,0,,50,36,36
USC00301309,1/3/25,,,0,0,0,,41,31,32
USC00301309,1/4/25,,,0,0,0,,37,28,28
USC00301309,1/5/25,,,0,0,0,,33,27,27
USC00301309,1/6/25,,,0,0,0,,32,27,28
USC00301309,1/7/25,,,0.04,0.5,0,,30,17,21
USC00301309,1/8/25,,,0,0,0,,31,21,22
USC00301309,1/9/25,,,0,0,0,,29,22,23
USC00301309,1/10/25,,,0,0,0,,33,23,27
USC00301309,1/11/25,,,0.02,0.2,0,,39,27,28
USC00301309,1/12/25,,,0,0,0,,33,27,27
USC00301309,1/13/25,,,0,0,0,,39,27,28
USC00301787,1/1/25,,,0.15,,,,44,27,37
USC00301787,1/8/25,,,0,0,1,,22,15,16
USC00301787,1/9/25,,,0,,0,,22,13,13
USC00301787,1/10/25,,,0,,0,,21,11,11
USC00301787,1/12/25,,,0,0,0,,27,19,26
USC00301787,1/13/25,,,0,,0,,33,21,28
US1NYNG0058,1/1/25,,,0.08,,,,,,
US1NYNG0058,1/2/25,,,0.18,,,,,,
US1NYNG0058,1/3/25,,,0,,,,,,
US1NYNG0058,1/4/25,,,0,,,,,,
US1NYNG0058,1/5/25,,,0.02,,,,,,
US1NYNG0058,1/6/25,,,0,,,,,,
US1NYNG0058,1/7/25,,,0.05,,,,,,
US1NYNG0058,1/8/25,,,0,0,,,,,
US1NYNG0058,1/9/25,,,0,0,,,,,
US1NYNG0058,1/10/25,,,0,0,,,,,
US1NYNG0058,1/11/25,,,0.2,,,,,,
US1NYNG0058,1/12/25,,,0,,,,,,
US1NYNG0058,1/13/25,,,0,0,,,,,
US1NYTM0023,1/1/25,,,0.2,0,,,,,
US1NYTM0023,1/2/25,,,0.24,0.4,,,,,
US1NYTM0023,1/3/25,,,0.02,0,,,,,
US1NYTM0023,1/4/25,,,0.05,0.9,,,,,
US1NYTM0023,1/5/25,,,0,0,,,,,
US1NYTM0023,1/6/25,,,0,0,,,,,
US1NYTM0023,1/7/25,,,0.05,2.3,,,,,
US1NYTM0023,1/8/25,,,0.15,2.2,,,,,
US1NYTM0023,1/9/25,,,0.09,1.5,,,,,
US1NYTM0023,1/10/25,,,0,0,,,,,
US1NYTM0023,1/11/25,,,0.11,1.7,,,,,
US1NYTM0023,1/12/25,,,0.06,1,,,,,
US1NYTM0023,1/13/25,,,0,0,,,,,
US1NYTM0027,1/1/25,,,0.2,0,0,,,,
US1NYTM0027,1/2/25,,,0.2,1,1,,,,
US1NYTM0027,1/3/25,,,0,0,0.5,,,,
US1NYTM0027,1/4/25,,,0.04,0.4,1,,,,
US1NYTM0027,1/7/25,,,0.05,1,3,,,,
US1NYOS0001,1/1/25,,,0.52,0,,,,,
US1NYOS0001,1/2/25,,,,0,,,,,
US1NYOS0001,1/3/25,,,,1.5,,,,,
US1NYOS0001,1/4/25,,,,1,,,,,
US1NYOS0001,1/5/25,,,,1.5,,,,,
US1NYOS0001,1/6/25,,,0,0,,,,,
US1NYOS0001,1/7/25,,,,3.5,,,,,
US1NYOS0001,1/8/25,,,,0,,,,,
US1NYOS0001,1/9/25,,,,2.8,,,,,
US1NYOS0001,1/10/25,,,,1,,,,,
US1NYOS0001,1/11/25,,,,0,,,,,
US1NYOS0001,1/12/25,,,,0,,,,,
US1NYOS0001,1/13/25,,,,0,,,,,
US1NYWY0007,1/9/25,10,0.92,,,6,,,,
US1NYCN0023,1/1/25,,,0.81,0,0,,,,
US1NYCN0023,1/2/25,,,0.1,0.4,0.4,,,,
US1NYCN0023,1/3/25,,,0,0,0,,,,
US1NYCN0023,1/4/25,,,0.07,3.3,3.3,,,,
US1NYCN0023,1/5/25,,,0,0,1.3,,,,
US1NYCN0023,1/10/25,,,0.01,0,,,,,
US1NYCN0023,1/11/25,,,0.16,2.4,,,,,
US1NYCN0023,1/12/25,,,0.01,0.1,,,,,
US1NYNS0074,1/1/25,,,1.39,,,,,,
US1NYNS0074,1/2/25,,,0,0,,,,,
US1NYNS0074,1/3/25,,,0,0,,,,,
US1NYNS0074,1/4/25,,,0,0,,,,,
US1NYNS0074,1/5/25,,,0,0,,,,,
US1NYNS0074,1/6/25,,,0,0,,,,,
US1NYNS0074,1/7/25,,,0.06,0,,,,,
US1NYNS0074,1/8/25,,,0,0,,,,,
US1NYNS0074,1/9/25,,,0,0,,,,,
US1NYNS0074,1/10/25,,,0,0,,,,,
US1NYNS0074,1/11/25,,,,0,,,,,
US1NYCM0010,1/1/25,,,0.21,,,,,,
US1NYCM0010,1/2/25,,,0.22,0.8,,,,,
US1NYCM0010,1/7/25,,,0.02,0.9,,,,,
US1NYCM0010,1/8/25,,,0.04,0.7,,,,,
US1NYCM0010,1/11/25,,,0.11,2.2,,,,,
USC00300668,1/8/25,,,,,10,,,,
USC00300668,1/13/25,,,,,9,,29,6,25
USW00014757,1/1/25,,,0.02,,,,49,38,
USW00014757,1/2/25,,,0,,,,42,32,
USW00014757,1/3/25,,,0,,,,35,27,
USW00014757,1/4/25,,,0,,,,33,27,
USW00014757,1/5/25,,,0,,,,34,22,
USW00014757,1/6/25,,,0,,,,27,16,
USW00014757,1/7/25,,,0,,,,34,15,
USW00014757,1/8/25,,,0,,,,29,20,
USW00014757,1/9/25,,,0,,,,35,20,
USW00014757,1/10/25,,,0,,,,41,16,
USW00014757,1/11/25,,,0,,,,32,26,
USW00014757,1/12/25,,,0,,,,42,17,
USW00014757,1/13/25,,,0,,,,40,22,
US1NYCM0017,1/2/25,,,0.2,,,,,,
US1NYCM0017,1/8/25,,,0.02,,,,,,
US1NYCM0017,1/11/25,,,0.06,,,,,,
USC00300785,1/1/25,,,0.56,1.4,1,,43,30,30
USC00300785,1/2/25,,,0.14,1.2,3,,33,22,23
USC00300785,1/3/25,,,0.83,12.5,15,,33,20,20
USC00300785,1/4/25,,,0.54,13.5,21,,22,8,9
USC00300785,1/5/25,,,1.14,24.2,40,,19,9,15
USC00300785,1/6/25,,,0.18,5.2,33,,19,0,0
USC00300785,1/7/25,,,0,0,,,7,0,6
USC00300785,1/8/25,,,0,0.5,25,,19,6,9
USC00300785,1/9/25,,,0,0.6,21,,13,7,7
USC00300785,1/10/25,,,0,0,19,,18,6,7
USC00300785,1/11/25,,,0.06,1,19,,28,7,13
USC00300785,1/12/25,,,0.02,0.4,18,,22,13,20
USC00300785,1/13/25,,,0,0,17,,31,20,22
USC00301752,1/1/25,,,0.7,1,1,,37,29,30
USC00301752,1/2/25,,,0.11,2,3,,31,25,25
USC00301752,1/3/25,,,0,0,3,,27,16,16
USC00301752,1/4/25,,,0.24,1,4,,30,16,28
USC00301752,1/5/25,,,0,0,4,,28,18,18
USC00301752,1/6/25,,,0,0,4,,22,11,11
USC00301752,1/7/25,,,0.01,2,4,,19,11,17
USC00301752,1/8/25,,,0,1,4,,17,13,13
USC00301752,1/9/25,,,0.02,3,5,,21,12,20
USC00301752,1/10/25,,,0,0,4,,25,15,19
USC00301752,1/11/25,,,0,0,4,,26,19,22
USC00301752,1/12/25,,,0,0,3,,29,20,22
USC00301752,1/13/25,,,0,0,3,,31,22,22
US1NYCM0013,1/1/25,,,0.05,,,,,,
US1NYCM0013,1/2/25,,,0.18,0.8,,,,,
US1NYCM0013,1/3/25,,,0.03,0.2,,,,,
US1NYCM0013,1/4/25,,,0,0,,,,,
US1NYCM0013,1/5/25,,,0,0,,,,,
US1NYCM0013,1/6/25,,,0,0,,,,,
US1NYCM0013,1/7/25,,,0.02,0.3,,,,,
US1NYCM0013,1/8/25,,,0,0,,,,,
US1NYCM0013,1/9/25,,,0,0,,,,,
US1NYCM0013,1/10/25,,,0,0,,,,,
US1NYCM0013,1/11/25,,,0.03,0.6,,,,,
US1NYCM0013,1/12/25,,,0,0,,,,,
US1NYCM0013,1/13/25,,,0,0,,,,,
USW00094789,1/1/25,,,0,0,0,48,53,41,
USW00094789,1/2/25,,,0,0,0,42,46,35,
USW00094789,1/3/25,,,0,0,0,37,41,33,
USW00094789,1/4/25,,,0,0,0,34,37,30,
USW00094789,1/5/25,,,0,0,0,32,37,29,
USW00094789,1/6/25,,,0.06,0.5,0,31,33,24,
USW00094789,1/7/25,,,0,0,0,27,36,20,
USW00094789,1/8/25,,,0,0,0,29,33,24,
USW00094789,1/9/25,,,0,0,0,28,37,24,
USW00094789,1/10/25,,,0,0,0,34,44,29,
USW00094789,1/11/25,,,0.03,0.4,0,35,38,30,
USW00094789,1/12/25,,,0,0,0,37,46,31,
USW00094789,1/13/25,,,0,0,0,38,43,30,
USC00309248,1/1/25,,,0.81,0,0,,,,
USC00309248,1/2/25,,,0.22,0.8,1,,,,
USC00309248,1/3/25,,,0.62,13,15,,,,
USC00309248,1/4/25,,,0.32,3.5,13,,,,
USC00309248,1/5/25,,,0.25,5.4,14,,,,
USC00309248,1/6/25,,,0.08,1.9,14,,,,
USC00309248,1/7/25,,,0.02,0.6,12,,,,
USC00309248,1/8/25,,,0.03,4.4,13.5,,,,
USC00309248,1/9/25,,,0.02,2.9,13,,,,
USC00309248,1/10/25,,,0.02,0.8,11,,,,
USC00309248,1/11/25,,,0.05,0.6,9,,,,
USC00309248,1/12/25,,,0,0,9,,,,
USC00309248,1/13/25,,,0,0,8,,,,
USW00014750,1/1/25,,,0.3,,,37,41,35,
USW00014750,1/2/25,,,0,,,35,39,28,
USW00014750,1/3/25,,,0,,,30,33,23,
USW00014750,1/4/25,,,0,,,23,27,18,
USW00014750,1/5/25,,,0,,,22,26,2,
USW00014750,1/6/25,,,0,,,8,15,1,
USW00014750,1/7/25,,,0,,,15,24,6,
USW00014750,1/8/25,,,0,,,17,24,8,
USW00014750,1/9/25,,,0,,,16,23,11,
USW00014750,1/10/25,,,0,,,22,32,12,
USW00014750,1/11/25,,,0,,,23,25,12,
USW00014750,1/12/25,,,0,,,20,34,5,
USW00014750,1/13/25,,,0,,,25,30,15,
US1NYTM0057,1/1/25,,,0.21,,,,,,
US1NYTM0057,1/2/25,,,0.46,,,,,,
US1NYTM0057,1/3/25,,,0.02,,,,,,
US1NYTM0057,1/4/25,,,0.05,,,,,,
US1NYTM0057,1/5/25,,,0,,,,,,
US1NYTM0057,1/6/25,,,0,,,,,,
US1NYTM0057,1/7/25,,,0.07,,,,,,
US1NYTM0057,1/8/25,,,0.09,,,,,,
US1NYTM0057,1/9/25,,,0.1,,,,,,
US1NYTM0057,1/10/25,,,0,,,,,,
US1NYTM0057,1/11/25,,,0.1,,,,,,
US1NYTM0057,1/12/25,,,0.05,,,,,,
US1NYTM0057,1/13/25,,,0,0,,,,,
US1NYTM0056,1/1/25,,,0.13,,,,,,
US1NYTM0056,1/2/25,,,0.2,,,,,,
US1NYTM0056,1/3/25,,,0,,,,,,
US1NYTM0056,1/4/25,,,0.03,,,,,,
US1NYTM0056,1/5/25,,,0,,,,,,
US1NYTM0056,1/6/25,,,0,,,,,,
US1NYTM0056,1/7/25,,,0.02,,,,,,
US1NYTM0056,1/8/25,,,0.01,,,,,,
US1NYTM0056,1/9/25,,,0,,,,,,
US1NYTM0056,1/10/25,,,0,0,,,,,
US1NYTM0056,1/11/25,,,0.1,,,,,,
US1NYTM0056,1/12/25,,,0.04,,,,,,
US1NYTM0056,1/13/25,,,0,0,,,,,
USW00094790,1/1/25,,,0.65,,,,41,33,
USW00094790,1/2/25,,,0,,,,35,30,
USW00094790,1/3/25,,,0,,,,31,18,
USW00094790,1/4/25,,,0,,,,28,14,
USW00094790,1/5/25,,,0,,,,28,11,
USW00094790,1/6/25,,,0,,,,17,7,
USW00094790,1/7/25,,,0,,,,26,14,
USW00094790,1/8/25,,,0,,,,20,11,
USW00094790,1/9/25,,,0,,,,26,11,
USW00094790,1/10/25,,,0,,,,26,7,
USW00094790,1/11/25,,,0.02,,,,28,21,
USW00094790,1/12/25,,,0,,,,35,24,
USW00094790,1/13/25,,,0.04,,,,35,28,
USW00014748,1/1/25,,,0.08,,,,45,36,
USW00014748,1/2/25,,,0.05,,,,37,28,
USW00014748,1/3/25,,,0,,,,31,25,
USW00014748,1/4/25,,,0,,,,27,24,
USW00014748,1/5/25,,,0,,,,27,23,
USW00014748,1/6/25,,,0,,,,26,18,
USW00014748,1/7/25,,,0,,,,26,18,
USW00014748,1/8/25,,,0,,,,22,16,
USW00014748,1/9/25,,,0,,,,27,17,
USW00014748,1/10/25,,,0,,,,31,11,
USW00014748,1/11/25,,,0.01,,,,31,20,
USW00014748,1/12/25,,,0,,,,38,22,
USW00014748,1/13/25,,,0,,,,39,26,
US1NYOD0023,1/1/25,,,0.64,0,0,,,,
US1NYOD0023,1/2/25,,,0.29,0.3,0.5,,,,
US1NYOD0023,1/3/25,,,0.25,9.2,9.5,,,,
US1NYOD0023,1/4/25,,,0.05,1.9,8,,,,
US1NYOD0023,1/5/25,,,0.04,1.8,9,,,,
US1NYOD0023,1/6/25,,,0.04,3.4,12,,,,
US1NYOD0023,1/7/25,,,0.02,0.5,9.5,,,,
US1NYOD0023,1/8/25,,,0.04,3.7,10.5,,,,
US1NYOD0023,1/9/25,,,0.03,2.3,9,,,,
US1NYOD0023,1/10/25,,,0.01,0.3,6,,,,
US1NYOD0023,1/11/25,,,0.12,2.8,6.5,,,,
US1NYOD0023,1/12/25,,,0.02,1.3,6.5,,,,
US1NYOD0023,1/13/25,,,0,0,5,,,,
USW00014747,1/1/25,,,0.43,,,,47,35,
USW00014747,1/2/25,,,0,,,,35,29,
USW00014747,1/3/25,,,0,,,,31,28,
USW00014747,1/4/25,,,0,,,,28,24,
USW00014747,1/5/25,,,0,,,,26,21,
USW00014747,1/6/25,,,0,,,,26,18,
USW00014747,1/7/25,,,0,,,,27,20,
USW00014747,1/8/25,,,0,,,,23,17,
USW00014747,1/9/25,,,0,,,,25,17,
USW00014747,1/10/25,,,0.01,,,,29,18,
USW00014747,1/11/25,,,0.04,,,,33,21,
USW00014747,1/12/25,,,0,,,,35,28,
USW00014747,1/13/25,,,0,,,,36,21,
US1NYCT0002,1/2/25,,,,5,5,,,,
US1NYCT0002,1/3/25,,,,3,9,,,,
US1NYCT0002,1/4/25,,,,5.5,12,,,,
US1NYCT0002,1/5/25,,,,4,14,,,,
US1NYCT0002,1/7/25,,,,2,14,,,,
US1NYCT0002,1/8/25,,,,1,14,,,,
US1NYCT0002,1/9/25,,,,0.5,12,,,,
US1NYCT0002,1/11/25,,,,2.5,10,,,,
US1NYTM0051,1/1/25,,,0.16,,,,,,
US1NYTM0051,1/2/25,,,0,0,,,,,
US1NYTM0051,1/3/25,,,0,,,,,,
US1NYTM0051,1/4/25,,,0,0.1,,,,,
US1NYTM0051,1/5/25,,,0,0,,,,,
US1NYTM0051,1/6/25,,,0,0,,,,,
US1NYTM0051,1/7/25,,,0,0.4,,,,,
US1NYTM0051,1/8/25,,,0.1,0.5,,,,,
US1NYTM0051,1/9/25,,,0,,,,,,
US1NYTM0051,1/10/25,,,0,0,,,,,
US1NYTM0051,1/11/25,,,0.15,2,,,,,
US1NYTM0051,1/12/25,,,0,0,,,,,
US1NYTM0051,1/13/25,,,0,0,,,,,
US1NYNS0080,1/1/25,,,1.37,0,0,,,,
US1NYNS0080,1/2/25,,,,0,0,,,,
US1NYNS0080,1/3/25,,,,0,0,,,,
US1NYNS0080,1/4/25,,,,0,0,,,,
US1NYNS0080,1/5/25,,,,0,0,,,,
US1NYNS0080,1/6/25,,,,0,0,,,,
US1NYNS0080,1/7/25,,,,0.4,0.4,,,,
US1NYNS0080,1/9/25,,,,0,0,,,,
US1NYNS0080,1/10/25,,,,0,0,,,,
US1NYNS0080,1/11/25,,,,0,0,,,,
US1NYNS0080,1/12/25,,,,0,0,,,,
US1NYNS0080,1/13/25,,,,0,0,,,,
US1NYSN0011,1/1/25,,,0.01,,,,,,
US1NYSN0011,1/2/25,,,0.05,0,,,,,
US1NYSN0011,1/3/25,,,0,0,,,,,
US1NYSN0011,1/4/25,,,0.01,0.3,,,,,
US1NYSN0011,1/5/25,,,0,0,,,,,
US1NYSN0011,1/6/25,,,0,0,,,,,
US1NYSN0011,1/7/25,,,0.04,1.5,,,,,
US1NYSN0011,1/8/25,,,0.04,1.4,,,,,
US1NYSN0011,1/9/25,,,0.01,0,,,,,
US1NYSN0011,1/10/25,,,0,0,,,,,
US1NYSN0011,1/11/25,,,0.1,1.8,,,,,
US1NYSN0011,1/12/25,,,0,0.1,,,,,
US1NYSN0011,1/13/25,,,0,0,,,,,
US1NYTM0052,1/1/25,,,0.11,,,,,,
US1NYTM0052,1/2/25,,,0.02,,,,,,
US1NYTM0052,1/3/25,,,0,,,,,,
US1NYTM0052,1/4/25,,,0.03,0.5,0.5,,,,
US1NYTM0052,1/5/25,,,0,0,0,,,,
US1NYTM0052,1/6/25,,,0,,,,,,
US1NYTM0052,1/7/25,,,0.01,0.4,,,,,
US1NYTM0052,1/8/25,,,0.02,0.5,,,,,
US1NYTM0052,1/9/25,,,0,,,,,,
US1NYTM0052,1/10/25,,,0,,,,,,
US1NYTM0052,1/11/25,,,0.07,1.5,,,,,
US1NYTM0052,1/12/25,,,0.01,,,,,,
US1NYTM0052,1/13/25,,,0,0,,,,,
US1NYSF0100,1/1/25,,,0.53,,,,,,
US1NYSF0100,1/2/25,,,0,,,,,,
US1NYSF0100,1/3/25,,,0,0,,,,,
US1NYSF0100,1/4/25,,,0,0,,,,,
US1NYSF0100,1/5/25,,,0,0,,,,,
US1NYSF0100,1/6/25,,,0,0,,,,,
US1NYSF0100,1/7/25,,,0.03,0.7,0.7,,,,
US1NYSF0100,1/8/25,,,0,0,,,,,
US1NYSF0100,1/9/25,,,0,0,,,,,
US1NYSF0100,1/10/25,,,0,0,,,,,
US1NYSF0100,1/11/25,,,0.02,0.3,0.3,,,,
US1NYSF0100,1/12/25,,,0,0,,,,,
US1NYSF0100,1/13/25,,,0,0,,,,,
US1NYSF0103,1/1/25,,,0.05,0,0,,,,
US1NYSF0103,1/2/25,,,0,0,0,,,,
US1NYSF0103,1/3/25,,,0,0,0,,,,
US1NYSF0103,1/4/25,,,0,0,0,,,,
US1NYSF0103,1/5/25,,,0,0,0,,,,
US1NYSF0103,1/6/25,,,0.03,0.6,1,,,,
US1NYSF0103,1/7/25,,,0,0,0,,,,
US1NYSF0103,1/8/25,,,0,0,0,,,,
US1NYSF0103,1/9/25,,,0,0,0,,,,
US1NYSF0103,1/10/25,,,0,0,0,,,,
US1NYSF0103,1/11/25,,,0.01,0,0,,,,
USC00300317,1/1/25,,,0.19,0,0,,,,32
USC00300317,1/2/25,,,0.23,2.2,,,,,27
USC00300317,1/3/25,,,0.07,1.2,3,,,,23
USC00300317,1/4/25,,,0.03,0.5,3,,,,20
USC00300317,1/5/25,,,0,0,3,,,,19
USC00300317,1/6/25,,,0,0,2,,,,20
USC00300317,1/7/25,,,0.17,3.3,4,,,,15
USC00300317,1/8/25,,,0,0,3,,,,14
USC00300317,1/9/25,,,,,4,,,,12
USC00300317,1/10/25,,,0.5,0,4,,,,11
USC00300317,1/11/25,,,0.11,1.8,5,,,,17
USC00300317,1/12/25,,,0,0,4,,,,23
USC00300317,1/13/25,,,0,0,4,,,,32
USC00304912,1/1/25,,,0.63,0,0,,43,37,37
USC00304912,1/2/25,,,0.18,2.5,3,,37,27,27
USC00304912,1/3/25,,,0.04,0.3,20,,31,27,27
USC00304912,1/4/25,,,0.02,0.5,2,,29,10,11
USC00304912,1/5/25,,,0.24,5,6,,25,11,22
USC00304912,1/6/25,,,0.03,0.5,5,,22,2,2
USC00304912,1/7/25,,,0.02,0.5,4,,13,1,11
USC00304912,1/8/25,,,0,0,4,,21,11,11
USC00304912,1/9/25,,,0,0,4,,16,9,9
USC00304912,1/10/25,,,0,0,4,,22,8,8
USC00304912,1/11/25,,,0.04,0.5,4,,25,7,18
USC00304912,1/12/25,,,0,0,4,,26,17,22
USC00304912,1/13/25,,,0,0,4,,32,22,27
USW00014768,1/1/25,,,0.08,0,0,40,44,34,
USW00014768,1/2/25,,,0,0.2,0,34,35,29,
USW00014768,1/3/25,,,0,0.2,0,29,34,25,
USW00014768,1/4/25,,,0,0.8,0,26,27,22,
USW00014768,1/5/25,,,0,0.1,0,25,29,22,
USW00014768,1/6/25,,,0.01,1.3,0,22,27,17,
USW00014768,1/7/25,,,0.04,3.6,2,20,24,17,
USW00014768,1/8/25,,,0.02,2.6,5,18,20,14,
USW00014768,1/9/25,,,0.04,1.4,4,19,23,17,
USW00014768,1/10/25,,,0,0,2,20,30,9,
USW00014768,1/11/25,,,0.04,,1,26,30,20,
USW00014768,1/12/25,,,0,0,1,31,36,22,
USW00014768,1/13/25,,,0.01,0.3,1,32,35,24,
US1NYCB0016,1/1/25,,,0.76,0,0,,,,
US1NYCB0016,1/2/25,,,0.06,0,0,,,,
US1NYCB0016,1/3/25,,,0,0,0,,,,
US1NYCB0016,1/4/25,,,0,0,0,,,,
US1NYCB0016,1/5/25,,,0,0,0,,,,
US1NYCB0016,1/6/25,,,0,0,0,,,,
US1NYCB0016,1/7/25,,,0,0,0,,,,
US1NYCB0016,1/8/25,,,0,0,0,,,,
US1NYCB0016,1/9/25,,,0,0,0,,,,
US1NYCB0016,1/10/25,,,0,0,0,,,,
US1NYCB0016,1/11/25,,,0.07,0.9,1,,,,
US1NYCB0016,1/12/25,,,0.02,0,,,,,
US1NYCB0016,1/13/25,,,0,0,0.3,,,,
US1NYCB0015,1/1/25,,,0.8,0,0,,,,
US1NYCB0015,1/2/25,,,0.3,0,0,,,,
US1NYCB0015,1/3/25,,,0,0,0,,,,
US1NYCB0015,1/4/25,,,0,0,0,,,,
US1NYCB0015,1/5/25,,,0,0,0,,,,
US1NYCB0015,1/6/25,,,0,0,0,,,,
US1NYCB0015,1/7/25,,,0,0,0,,,,
US1NYCB0015,1/8/25,,,0,0,0,,,,
US1NYCB0015,1/9/25,,,0.01,0.3,0.5,,,,
US1NYCB0015,1/10/25,,,0,0,0,,,,
US1NYCB0015,1/11/25,,,0.07,1.3,1.5,,,,
US1NYCB0015,1/12/25,,,0.02,0.3,1,,,,
US1NYCB0015,1/13/25,,,0,0,0.5,,,,
USC00302610,1/2/25,,,0.07,0,0,,41,30,30
USC00302610,1/3/25,,,0.12,0,1,,34,26,27
USC00302610,1/4/25,,,0,0,0,,30,22,22
USC00302610,1/5/25,,,0,0,0,,25,21,21
USC00302610,1/6/25,,,0,0,0,,25,20,24
USC00302610,1/7/25,,,0.02,0.5,1,,24,14,17
USC00302610,1/8/25,,,0,0,0,,24,17,18
USC00302610,1/9/25,,,0,0,0,,20,14,15
USC00302610,1/10/25,,,,,,,,12,
USC00302610,1/12/25,,,0,0,0,,,,
USC00302610,1/13/25,,,0,0,0,,37,24,30
USC00309499,1/2/25,,,,,5,,,,
USC00309499,1/3/25,,,0.1,1,6,,,,
USC00309499,1/6/25,,,,,9,,,,
USC00309499,1/7/25,,,0.02,0.4,8,,,,
USC00309499,1/8/25,,,0.04,0,8,,,,
USC00309499,1/9/25,,,0.08,0.6,8,,,,
USC00309499,1/10/25,,,0,0,8,,,,
USC00309499,1/13/25,,,,,7,,,,
US1NYCB0019,1/1/25,,,0.71,,,,,,
US1NYCB0019,1/2/25,,,0.08,,,,,,
US1NYCB0019,1/3/25,,,0.01,,,,,,
US1NYCB0019,1/4/25,,,0,,,,,,
US1NYCB0019,1/5/25,,,0,,,,,,
US1NYCB0019,1/6/25,,,0,,,,,,
US1NYCB0019,1/7/25,,,0,,,,,,
US1NYCB0019,1/8/25,,,0,,,,,,
US1NYCB0019,1/9/25,,,0,,,,,,
US1NYCB0019,1/10/25,,,0,,,,,,
US1NYCB0019,1/11/25,,,0.04,,,,,,
US1NYCB0019,1/12/25,,,0.02,,,,,,
US1NYCB0019,1/13/25,,,0,0,,,,,
US1NYTM0045,1/1/25,,,0,0,,,,,
US1NYTM0045,1/2/25,,,0.5,3,3,,,,
US1NYTM0045,1/3/25,,,0.05,0.1,2.5,,,,
US1NYTM0045,1/4/25,,,0,0,3.5,,,,
US1NYTM0045,1/6/25,,,0,0,2,,,,
US1NYTM0045,1/7/25,,,0.02,2.5,5,,,,
US1NYTM0045,1/8/25,,,0.02,1,5,,,,
US1NYTM0045,1/9/25,,,0,0,5,,,,
US1NYTM0045,1/10/25,,,0,0,3,,,,
US1NYTM0045,1/12/25,,,0.13,2,5,,,,
US1NYTM0045,1/13/25,,,0,0,4.5,,,,
USW00004720,1/1/25,,,0.09,,,,41,28,
USW00004720,1/2/25,,,0.02,,,,28,23,
USW00004720,1/3/25,,,0.04,,,,27,21,
USW00004720,1/4/25,,,0,,,,21,16,
USW00004720,1/5/25,,,0,,,,18,16,
USW00004720,1/6/25,,,0,,,,21,12,
USW00004720,1/7/25,,,0,,,,22,13,
USW00004720,1/8/25,,,0,,,,18,12,
USW00004720,1/9/25,,,0,,,,20,12,
USW00004720,1/10/25,,,0.03,,,,23,12,
USW00004720,1/11/25,,,0.09,,,,24,14,
USW00004720,1/12/25,,,0,,,,30,22,
USW00004720,1/13/25,,,0,,,,29,15,
US1NYTM0047,1/2/25,,,0.13,,,,,,
US1NYTM0047,1/3/25,,,0,0,,,,,
US1NYTM0047,1/4/25,,,0.03,,,,,,
US1NYTM0047,1/5/25,,,0,0,,,,,
US1NYTM0047,1/6/25,,,0,0,,,,,
US1NYTM0047,1/7/25,,,0,0,,,,,
US1NYTM0047,1/8/25,,,0.02,,,,,,
US1NYTM0047,1/9/25,,,0,0,,,,,
US1NYTM0047,1/10/25,,,0,0,,,,,
US1NYTM0047,1/11/25,,,0.06,,,,,,
US1NYTM0047,1/12/25,,,0.03,,,,,,
US1NYTM0047,1/13/25,,,0,0,,,,,
US1NYCB0024,1/1/25,,,0.72,,,,,,
US1NYCB0024,1/2/25,,,0,0,,,,,
