area_fips,own_code,industry_code,agglvl_code,size_code,avg_annual_pay,naics2,naics6,finance_and_insurance
US000,5,334220,18,0,127312,FALSE,TRUE,FALSE
US000,5,33429,17,0,102545,FALSE,FALSE,FALSE
US000,5,334290,18,0,102545,FALSE,TRUE,FALSE
US000,5,3343,16,0,133860,FALSE,FALSE,FALSE
US000,5,33431,17,0,133860,FALSE,FALSE,FALSE
US000,5,334310,18,0,133860,FALSE,TRUE,FALSE
US000,5,3344,16,0,173010,FALSE,FALSE,FALSE
US000,5,33441,17,0,173010,FALSE,FALSE,FALSE
US000,5,334412,18,0,83344,FALSE,TRUE,FALSE
US000,5,334413,18,0,255898,FALSE,TRUE,FALSE
US000,5,334416,18,0,72715,FALSE,TRUE,FALSE
US000,5,334417,18,0,100256,FALSE,TRUE,FALSE
US000,5,334418,18,0,75725,FALSE,TRUE,FALSE
US000,5,334419,18,0,88098,FALSE,TRUE,FALSE
US000,5,3345,16,0,127025,FALSE,FALSE,FALSE
US000,5,33451,17,0,127025,FALSE,FALSE,FALSE
US000,5,334510,18,0,133646,FALSE,TRUE,FALSE
US000,5,334511,18,0,131562,FALSE,TRUE,FALSE
US000,5,334512,18,0,88381,FALSE,TRUE,FALSE
US000,5,334513,18,0,92017,FALSE,TRUE,FALSE
US000,5,334514,18,0,90398,FALSE,TRUE,FALSE
US000,5,334515,18,0,139733,FALSE,TRUE,FALSE
US000,5,334516,18,0,116617,FALSE,TRUE,FALSE
US000,5,334517,18,0,122584,FALSE,TRUE,FALSE
US000,5,334519,18,0,171833,FALSE,TRUE,FALSE
US000,5,3346,16,0,156371,FALSE,FALSE,FALSE
US000,5,33461,17,0,156371,FALSE,FALSE,FALSE
US000,5,334610,18,0,156371,FALSE,TRUE,FALSE
US000,5,335,15,0,85744,FALSE,FALSE,FALSE
US000,5,3351,16,0,82019,FALSE,FALSE,FALSE
US000,5,33513,17,0,82019,FALSE,FALSE,FALSE
US000,5,335131,18,0,72229,FALSE,TRUE,FALSE
US000,5,335132,18,0,79297,FALSE,TRUE,FALSE
US000,5,335139,18,0,91858,FALSE,TRUE,FALSE
US000,5,3352,16,0,71285,FALSE,FALSE,FALSE
US000,5,33521,17,0,83331,FALSE,FALSE,FALSE
US000,5,335210,18,0,83331,FALSE,TRUE,FALSE
US000,5,33522,17,0,68820,FALSE,FALSE,FALSE
US000,5,335220,18,0,68820,FALSE,TRUE,FALSE
US000,5,3353,16,0,87575,FALSE,FALSE,FALSE
US000,5,33531,17,0,87575,FALSE,FALSE,FALSE
US000,5,335311,18,0,80205,FALSE,TRUE,FALSE
US000,5,335312,18,0,82365,FALSE,TRUE,FALSE
US000,5,335313,18,0,89587,FALSE,TRUE,FALSE
US000,5,335314,18,0,95739,FALSE,TRUE,FALSE
US000,5,3359,16,0,89991,FALSE,FALSE,FALSE
US000,5,33591,17,0,92774,FALSE,FALSE,FALSE
US000,5,335910,18,0,92774,FALSE,TRUE,FALSE
US000,5,33592,17,0,81939,FALSE,FALSE,FALSE
US000,5,335921,18,0,84446,FALSE,TRUE,FALSE
US000,5,335929,18,0,79618,FALSE,TRUE,FALSE
US000,5,33593,17,0,86517,FALSE,FALSE,FALSE
US000,5,335931,18,0,89400,FALSE,TRUE,FALSE
US000,5,335932,18,0,79266,FALSE,TRUE,FALSE
US000,5,33599,17,0,93941,FALSE,FALSE,FALSE
US000,5,335991,18,0,84396,FALSE,TRUE,FALSE
US000,5,335999,18,0,96561,FALSE,TRUE,FALSE
US000,5,336,15,0,93251,FALSE,FALSE,FALSE
US000,5,3361,16,0,100903,FALSE,FALSE,FALSE
US000,5,33611,17,0,104134,FALSE,FALSE,FALSE
US000,5,336110,18,0,104134,FALSE,TRUE,FALSE
US000,5,33612,17,0,80054,FALSE,FALSE,FALSE
US000,5,336120,18,0,80054,FALSE,TRUE,FALSE
US000,5,3362,16,0,65842,FALSE,FALSE,FALSE
US000,5,33621,17,0,65842,FALSE,FALSE,FALSE
US000,5,336211,18,0,71061,FALSE,TRUE,FALSE
US000,5,336212,18,0,62671,FALSE,TRUE,FALSE
US000,5,336213,18,0,59671,FALSE,TRUE,FALSE
US000,5,336214,18,0,63822,FALSE,TRUE,FALSE
US000,5,3363,16,0,72767,FALSE,FALSE,FALSE
US000,5,33631,17,0,81153,FALSE,FALSE,FALSE
US000,5,336310,18,0,81153,FALSE,TRUE,FALSE
US000,5,33632,17,0,74287,FALSE,FALSE,FALSE
US000,5,336320,18,0,74287,FALSE,TRUE,FALSE
US000,5,33633,17,0,69012,FALSE,FALSE,FALSE
US000,5,336330,18,0,69012,FALSE,TRUE,FALSE
US000,5,33634,17,0,81481,FALSE,FALSE,FALSE
US000,5,336340,18,0,81481,FALSE,TRUE,FALSE
US000,5,33635,17,0,85852,FALSE,FALSE,FALSE
US000,5,336350,18,0,85852,FALSE,TRUE,FALSE
US000,5,33636,17,0,62875,FALSE,FALSE,FALSE
US000,5,336360,18,0,62875,FALSE,TRUE,FALSE
US000,5,33637,17,0,71641,FALSE,FALSE,FALSE
US000,5,336370,18,0,71641,FALSE,TRUE,FALSE
US000,5,33639,17,0,67516,FALSE,FALSE,FALSE
US000,5,336390,18,0,67516,FALSE,TRUE,FALSE
US000,5,3364,16,0,123122,FALSE,FALSE,FALSE
US000,5,33641,17,0,123122,FALSE,FALSE,FALSE
US000,5,336411,18,0,126288,FALSE,TRUE,FALSE
US000,5,336412,18,0,121642,FALSE,TRUE,FALSE
US000,5,336413,18,0,93094,FALSE,TRUE,FALSE
US000,5,336414,18,0,154654,FALSE,TRUE,FALSE
US000,5,336415,18,0,116455,FALSE,TRUE,FALSE
US000,5,336419,18,0,123144,FALSE,TRUE,FALSE
US000,5,3365,16,0,85560,FALSE,FALSE,FALSE
US000,5,33651,17,0,85560,FALSE,FALSE,FALSE
US000,5,336510,18,0,85560,FALSE,TRUE,FALSE
US000,5,3366,16,0,77179,FALSE,FALSE,FALSE
US000,5,33661,17,0,77179,FALSE,FALSE,FALSE
US000,5,336611,18,0,83459,FALSE,TRUE,FALSE
US000,5,336612,18,0,61505,FALSE,TRUE,FALSE
US000,5,3369,16,0,74172,FALSE,FALSE,FALSE
US000,5,33699,17,0,74172,FALSE,FALSE,FALSE
US000,5,336991,18,0,69122,FALSE,TRUE,FALSE
US000,5,336992,18,0,95398,FALSE,TRUE,FALSE
US000,5,336999,18,0,67653,FALSE,TRUE,FALSE
US000,5,337,15,0,59317,FALSE,FALSE,FALSE
US000,5,3371,16,0,54881,FALSE,FALSE,FALSE
US000,5,33711,17,0,55462,FALSE,FALSE,FALSE
US000,5,337110,18,0,55462,FALSE,TRUE,FALSE
